Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/Strona Główna Nawigacja/Page_Aptekarska Szkoa Zarzdzania Szkolenia _8ea30e/button_Nie zgadzam si""))",Firefox 84.0,,,2021-01-28 17:42:23,2021-01-28 17:42:27,"3,607s",PASSED
"click(findTestObject(""Object Repository/Strona Główna Przyciski/Page_Aptekarska Szkoa Zarzdzania Szkolenia _8ea30e/a_Wicej o nas""))",Firefox 84.0,,,2021-01-28 17:42:27,2021-01-28 17:42:31,"3,948s",PASSED
getUrl(),Firefox 84.0,,,2021-01-28 17:42:31,2021-01-28 17:42:31,"0,037s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/o-nas/"")",Firefox 84.0,,,2021-01-28 17:42:31,2021-01-28 17:42:31,"0,036s",PASSED
"click(findTestObject(""Object Repository/Strona Główna Przyciski/Page_O nas - Aptekarska Szkoa Zarzdzania/span_Strona gwna""))",Firefox 84.0,,,2021-01-28 17:42:31,2021-01-28 17:42:35,"4,366s",PASSED
"click(findTestObject(""Object Repository/Strona Główna Przyciski/Page_Aptekarska Szkoa Zarzdzania Szkolenia _8ea30e/a_Wszystkie aktualnoci""))",Firefox 84.0,,,2021-01-28 17:42:35,2021-01-28 17:42:43,"8,019s",PASSED
getUrl(),Firefox 84.0,,,2021-01-28 17:42:43,2021-01-28 17:42:44,"0,136s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/aktualnosci/"")",Firefox 84.0,,,2021-01-28 17:42:44,2021-01-28 17:42:44,"0,033s",PASSED
"click(findTestObject(""Object Repository/Strona Główna Przyciski/Page_Aktualnoci - Aptekarska Szkoa Zarzdzania/span_Strona gwna""))",Firefox 84.0,,,2021-01-28 17:42:44,2021-01-28 17:42:48,"4,691s",PASSED
"click(findTestObject(""Object Repository/Strona Główna Przyciski/Page_Aptekarska Szkoa Zarzdzania Szkolenia _8ea30e/a_Wszystkie artykuy""))",Firefox 84.0,,,2021-01-28 17:42:48,2021-01-28 17:42:56,"7,493s",PASSED
getUrl(),Firefox 84.0,,,2021-01-28 17:42:56,2021-01-28 17:42:56,"0,103s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/artykuly/"")",Firefox 84.0,,,2021-01-28 17:42:56,2021-01-28 17:42:56,"0,028s",PASSED
"click(findTestObject(""Object Repository/Strona Główna Przyciski/Page_Artykuy - Aptekarska Szkoa Zarzdzania/span_Strona gwna""))",Firefox 84.0,,,2021-01-28 17:42:56,2021-01-28 17:43:00,"3,890s",PASSED
"click(findTestObject(""Object Repository/Strona Główna Przyciski/Page_Aptekarska Szkoa Zarzdzania Szkolenia _8ea30e/div_Jak odzyska kontrol nad swoim czasem w _1cb63d_1""))",Firefox 84.0,,,2021-01-28 17:43:00,2021-01-28 17:43:06,"5,995s",PASSED
getUrl(),Firefox 84.0,,,2021-01-28 17:43:06,2021-01-28 17:43:06,"0,038s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/2021/01/24/jak-odzyskac-kontrole-nad-swoim-czasem-w-6-krokach/"")",Firefox 84.0,,,2021-01-28 17:43:06,2021-01-28 17:43:06,"0,120s",PASSED
"click(findTestObject(""Object Repository/Strona Główna Przyciski/Page_Jak odzyska kontrol nad swoim czasem w_66149d/span_Strona gwna""))",Firefox 84.0,,,2021-01-28 17:43:06,2021-01-28 17:43:10,"3,785s",PASSED
"click(findTestObject(""Object Repository/Strona Główna Przyciski/Page_Aptekarska Szkoa Zarzdzania Szkolenia _8ea30e/div_Jak zwikszy przychody w aptece""))",Firefox 84.0,,,2021-01-28 17:43:10,2021-01-28 17:43:19,"9,364s",PASSED
getUrl(),Firefox 84.0,,,2021-01-28 17:43:19,2021-01-28 17:43:19,"0,012s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/2020/12/10/jak-zwiekszyc-przychody-w-aptece/"")",Firefox 84.0,,,2021-01-28 17:43:19,2021-01-28 17:43:19,"0,051s",FAILED
