Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Aktualności,Edge Chromium 88,,,2021-01-28 15:42:15,2021-01-28 15:44:00,"1m - 45,318s",FAILED
,,,,,,,
Test Cases/Aktualności/Test Nawigacji - Podstrona Aktualności,Edge Chromium 88,,,2021-01-28 15:42:16,2021-01-28 15:42:45,"28,332s",PASSED
"openBrowser("""")",Edge Chromium 88,,,2021-01-28 15:42:18,2021-01-28 15:42:21,"3,076s",PASSED
maximizeWindow(),Edge Chromium 88,,,2021-01-28 15:42:21,2021-01-28 15:42:21,"0,211s",PASSED
"navigateToUrl(""https://www.aptekarska.pl/aktualnosci/"")",Edge Chromium 88,,,2021-01-28 15:42:21,2021-01-28 15:42:26,"5,015s",PASSED
"click(findTestObject(""Object Repository/Strona Główna Nawigacja/Page_Aptekarska Szkoa Zarzdzania Szkolenia _8ea30e/button_Nie zgadzam si""))",Edge Chromium 88,,,2021-01-28 15:42:26,2021-01-28 15:42:26,"0,329s",PASSED
"click(findTestObject(""SPY - NAWIGACJA STRONA GŁOWNA BUTTON/Page_Aktualnoci - Aptekarska Szkoa Zarzdzania/img_Szkolenia cige dla farmaceutw, farmacji, farmaceutyczne  Aptekarska.pl_preload-me""))",Edge Chromium 88,,,2021-01-28 15:42:26,2021-01-28 15:42:30,"3,611s",PASSED
getUrl(),Edge Chromium 88,,,2021-01-28 15:42:30,2021-01-28 15:42:30,"0,047s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/"")",Edge Chromium 88,,,2021-01-28 15:42:30,2021-01-28 15:42:30,"0,068s",PASSED
"click(findTestObject(""Object Repository/Strona Główna Nawigacja/Page_Aktualnoci - Aptekarska Szkoa Zarzdzania/span_Artykuy""))",Edge Chromium 88,,,2021-01-28 15:42:30,2021-01-28 15:42:33,"3,004s",PASSED
getUrl(),Edge Chromium 88,,,2021-01-28 15:42:33,2021-01-28 15:42:33,"0,051s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/artykuly/"")",Edge Chromium 88,,,2021-01-28 15:42:33,2021-01-28 15:42:33,"0,081s",PASSED
"click(findTestObject(""Object Repository/Strona Główna Nawigacja/Page_Artykuy - Aptekarska Szkoa Zarzdzania/span_O nas""))",Edge Chromium 88,,,2021-01-28 15:42:33,2021-01-28 15:42:37,"3,957s",PASSED
getUrl(),Edge Chromium 88,,,2021-01-28 15:42:37,2021-01-28 15:42:37,"0,065s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/o-nas/"")",Edge Chromium 88,,,2021-01-28 15:42:37,2021-01-28 15:42:37,"0,056s",PASSED
"click(findTestObject(""Object Repository/Strona Główna Nawigacja/Page_O nas - Aptekarska Szkoa Zarzdzania/span_Kontakt""))",Edge Chromium 88,,,2021-01-28 15:42:37,2021-01-28 15:42:41,"4,053s",PASSED
getUrl(),Edge Chromium 88,,,2021-01-28 15:42:41,2021-01-28 15:42:41,"0,032s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/kontakt/"")",Edge Chromium 88,,,2021-01-28 15:42:41,2021-01-28 15:42:41,"0,027s",PASSED
"click(findTestObject(""Object Repository/Strona Główna Nawigacja/Page_Aptekarska Szkoa Zarzdzania Szkolenia _8ea30e/span_Oferta""))",Edge Chromium 88,,,2021-01-28 15:42:41,2021-01-28 15:42:44,"2,654s",PASSED
getUrl(),Edge Chromium 88,,,2021-01-28 15:42:44,2021-01-28 15:42:44,"0,017s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/oferta/"")",Edge Chromium 88,,,2021-01-28 15:42:44,2021-01-28 15:42:44,"0,020s",PASSED
closeBrowser(),Edge Chromium 88,,,2021-01-28 15:42:44,2021-01-28 15:42:45,"0,909s",PASSED
,,,,,,,
Test Cases/Aktualności/Test Przewijania Strony - Podstrona Aktualności,Edge Chromium 88,,,2021-01-28 15:42:45,2021-01-28 15:42:53,"8,298s",PASSED
"openBrowser("""")",Edge Chromium 88,,,2021-01-28 15:42:45,2021-01-28 15:42:47,"1,473s",PASSED
"navigateToUrl(""https://www.aptekarska.pl/aktualnosci/"")",Edge Chromium 88,,,2021-01-28 15:42:47,2021-01-28 15:42:52,"4,810s",PASSED
"click(findTestObject(""Object Repository/Strona Główna Przewijanie/Page_Aptekarska Szkoa Zarzdzania Szkolenia _8ea30e/button_Akceptuj wszystko""))",Edge Chromium 88,,,2021-01-28 15:42:52,2021-01-28 15:42:52,"0,277s",PASSED
