Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
O nas,Edge Chromium 88,,,2021-01-28 16:04:09,2021-01-28 16:07:45,"3m - 36,392s",FAILED
,,,,,,,
Test Cases/O nas/TEMP,Edge Chromium 88,,,2021-01-28 16:04:10,2021-01-28 16:04:28,"17,440s",FAILED
"openBrowser("""")",Edge Chromium 88,,,2021-01-28 16:04:11,2021-01-28 16:04:14,"2,770s",PASSED
"navigateToUrl(""https://www.aptekarska.pl/o-nas/marta-balazinska/"")",Edge Chromium 88,,,2021-01-28 16:04:14,2021-01-28 16:04:26,"11,511s",PASSED
"click(findTestObject(""Object Repository/TEMP/Page_Marta Baaziska - Aptekarska Szkoa Zarzdzania/button_Nie zgadzam si""))",Edge Chromium 88,,,2021-01-28 16:04:26,2021-01-28 16:04:26,"0,386s",PASSED
"click(findTestObject(""Object Repository/TEMP/Page_Marta Baaziska - Aptekarska Szkoa Zarzdzania/i""))",Edge Chromium 88,,,2021-01-28 16:04:26,2021-01-28 16:04:28,"1,802s",FAILED
,,,,,,,
Test Cases/O nas/Test Nawigacji - Podstrona O nas,Edge Chromium 88,,,2021-01-28 16:04:28,2021-01-28 16:05:42,"1m - 13,974s",PASSED
"openBrowser("""")",Edge Chromium 88,,,2021-01-28 16:04:29,2021-01-28 16:04:31,"2,310s",PASSED
maximizeWindow(),Edge Chromium 88,,,2021-01-28 16:04:31,2021-01-28 16:04:31,"0,188s",PASSED
"navigateToUrl(""https://www.aptekarska.pl/o-nas/"")",Edge Chromium 88,,,2021-01-28 16:04:31,2021-01-28 16:04:50,"18,813s",PASSED
"click(findTestObject(""Object Repository/Strona Główna Nawigacja/Page_Aptekarska Szkoa Zarzdzania Szkolenia _8ea30e/button_Nie zgadzam si""))",Edge Chromium 88,,,2021-01-28 16:04:50,2021-01-28 16:04:50,"0,245s",PASSED
"click(findTestObject(""Object Repository/Strona Główna Nawigacja/Page_Aptekarska Szkoa Zarzdzania Szkolenia _8ea30e/span_Aktualnoci""))",Edge Chromium 88,,,2021-01-28 16:04:50,2021-01-28 16:05:02,"12,359s",PASSED
getUrl(),Edge Chromium 88,,,2021-01-28 16:05:02,2021-01-28 16:05:03,"0,094s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/aktualnosci/"")",Edge Chromium 88,,,2021-01-28 16:05:03,2021-01-28 16:05:03,"0,074s",PASSED
"click(findTestObject(""Object Repository/Strona Główna Nawigacja/Page_Aktualnoci - Aptekarska Szkoa Zarzdzania/span_Artykuy""))",Edge Chromium 88,,,2021-01-28 16:05:03,2021-01-28 16:05:32,"29,235s",PASSED
getUrl(),Edge Chromium 88,,,2021-01-28 16:05:32,2021-01-28 16:05:32,"0,033s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/artykuly/"")",Edge Chromium 88,,,2021-01-28 16:05:32,2021-01-28 16:05:32,"0,020s",PASSED
"click(findTestObject(""SPY - NAWIGACJA STRONA GŁOWNA BUTTON/Page_Aktualnoci - Aptekarska Szkoa Zarzdzania/img_Szkolenia cige dla farmaceutw, farmacji, farmaceutyczne  Aptekarska.pl_preload-me""))",Edge Chromium 88,,,2021-01-28 16:05:32,2021-01-28 16:05:36,"3,703s",PASSED
getUrl(),Edge Chromium 88,,,2021-01-28 16:05:36,2021-01-28 16:05:36,"0,019s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/"")",Edge Chromium 88,,,2021-01-28 16:05:36,2021-01-28 16:05:36,"0,030s",PASSED
"click(findTestObject(""Object Repository/Strona Główna Nawigacja/Page_O nas - Aptekarska Szkoa Zarzdzania/span_Kontakt""))",Edge Chromium 88,,,2021-01-28 16:05:36,2021-01-28 16:05:39,"3,101s",PASSED
getUrl(),Edge Chromium 88,,,2021-01-28 16:05:39,2021-01-28 16:05:39,"0,023s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/kontakt/"")",Edge Chromium 88,,,2021-01-28 16:05:39,2021-01-28 16:05:39,"0,026s",PASSED
"click(findTestObject(""Object Repository/Strona Główna Nawigacja/Page_Aptekarska Szkoa Zarzdzania Szkolenia _8ea30e/span_Oferta""))",Edge Chromium 88,,,2021-01-28 16:05:39,2021-01-28 16:05:41,"2,124s",PASSED
getUrl(),Edge Chromium 88,,,2021-01-28 16:05:41,2021-01-28 16:05:41,"0,014s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/oferta/"")",Edge Chromium 88,,,2021-01-28 16:05:41,2021-01-28 16:05:41,"0,014s",PASSED
closeBrowser(),Edge Chromium 88,,,2021-01-28 16:05:41,2021-01-28 16:05:42,"0,889s",PASSED
,,,,,,,
Test Cases/O nas/Test Przewijania Strony - Podstrona O nas,Edge Chromium 88,,,2021-01-28 16:05:42,2021-01-28 16:05:49,"7,424s",PASSED
"openBrowser("""")",Edge Chromium 88,,,2021-01-28 16:05:42,2021-01-28 16:05:44,"1,393s",PASSED
"navigateToUrl(""https://www.aptekarska.pl/o-nas/"")",Edge Chromium 88,,,2021-01-28 16:05:44,2021-01-28 16:05:48,"4,121s",PASSED
"click(findTestObject(""Object Repository/Strona Główna Przewijanie/Page_Aptekarska Szkoa Zarzdzania Szkolenia _8ea30e/button_Akceptuj wszystko""))",Edge Chromium 88,,,2021-01-28 16:05:48,2021-01-28 16:05:48,"0,210s",PASSED
"scrollToElement(findTestObject(""Object Repository/Strona Główna Przewijanie/Page_Aptekarska Szkoa Zarzdzania Szkolenia dla Farmacji/img_Uczestniczka webinaru_preload-me""), 0)",Edge Chromium 88,,,2021-01-28 16:05:48,2021-01-28 16:05:48,"0,190s",PASSED
"click(findTestObject(""Object Repository/Strona Główna Przewijanie/Page_Aptekarska Szkoa Zarzdzania Szkolenia _8ea30e/a_Do gry""))",Edge Chromium 88,,,2021-01-28 16:05:48,2021-01-28 16:05:49,"0,266s",PASSED
closeBrowser(),Edge Chromium 88,,,2021-01-28 16:05:49,2021-01-28 16:05:49,"0,747s",PASSED
,,,,,,,
Test Cases/O nas/Test przycisków - Podstrona O nas - Beata,Edge Chromium 88,,,2021-01-28 16:05:49,2021-01-28 16:06:15,"25,797s",FAILED
"openBrowser("""")",Edge Chromium 88,,,2021-01-28 16:05:50,2021-01-28 16:05:51,"1,455s",PASSED
maximizeWindow(),Edge Chromium 88,,,2021-01-28 16:05:51,2021-01-28 16:05:51,"0,139s",PASSED
"navigateToUrl(""https://www.aptekarska.pl/o-nas/"")",Edge Chromium 88,,,2021-01-28 16:05:51,2021-01-28 16:05:56,"4,745s",PASSED
"click(findTestObject(""Object Repository/Podstrona O nas Przyciski/Page_O nas - Aptekarska Szkoa Zarzdzania/button_Nie zgadzam si""))",Edge Chromium 88,,,2021-01-28 16:05:56,2021-01-28 16:05:57,"0,439s",PASSED
