Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Aktualności,Edge Chromium 88,,,2021-01-29 17:52:26,2021-01-29 17:54:07,"1m - 41,281s",FAILED
,,,,,,,
Test Cases/Aktualności/Test Nawigacji - Podstrona Aktualności,Edge Chromium 88,,,2021-01-29 17:52:28,2021-01-29 17:52:54,"25,576s",PASSED
"openBrowser("""")",Edge Chromium 88,,,2021-01-29 17:52:29,2021-01-29 17:52:33,"3,671s",PASSED
maximizeWindow(),Edge Chromium 88,,,2021-01-29 17:52:33,2021-01-29 17:52:33,"0,178s",PASSED
"navigateToUrl(""https://www.aptekarska.pl/aktualnosci/"")",Edge Chromium 88,,,2021-01-29 17:52:33,2021-01-29 17:52:37,"4,578s",PASSED
"click(findTestObject(""Object Repository/Strona Główna Nawigacja/Page_Aptekarska Szkoa Zarzdzania Szkolenia _8ea30e/button_Nie zgadzam si""))",Edge Chromium 88,,,2021-01-29 17:52:37,2021-01-29 17:52:38,"0,515s",PASSED
"click(findTestObject(""SPY - NAWIGACJA STRONA GŁOWNA BUTTON/Page_Aktualnoci - Aptekarska Szkoa Zarzdzania/img_Szkolenia cige dla farmaceutw, farmacji, farmaceutyczne  Aptekarska.pl_preload-me""))",Edge Chromium 88,,,2021-01-29 17:52:38,2021-01-29 17:52:42,"3,836s",PASSED
getUrl(),Edge Chromium 88,,,2021-01-29 17:52:42,2021-01-29 17:52:42,"0,068s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/"")",Edge Chromium 88,,,2021-01-29 17:52:42,2021-01-29 17:52:42,"0,075s",PASSED
"click(findTestObject(""Object Repository/Strona Główna Nawigacja/Page_Aktualnoci - Aptekarska Szkoa Zarzdzania/span_Artykuy""))",Edge Chromium 88,,,2021-01-29 17:52:42,2021-01-29 17:52:44,"2,471s",PASSED
getUrl(),Edge Chromium 88,,,2021-01-29 17:52:44,2021-01-29 17:52:44,"0,047s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/artykuly/"")",Edge Chromium 88,,,2021-01-29 17:52:44,2021-01-29 17:52:44,"0,085s",PASSED
"click(findTestObject(""Object Repository/Strona Główna Nawigacja/Page_Artykuy - Aptekarska Szkoa Zarzdzania/span_O nas""))",Edge Chromium 88,,,2021-01-29 17:52:44,2021-01-29 17:52:47,"2,813s",PASSED
getUrl(),Edge Chromium 88,,,2021-01-29 17:52:47,2021-01-29 17:52:47,"0,067s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/o-nas/"")",Edge Chromium 88,,,2021-01-29 17:52:47,2021-01-29 17:52:47,"0,052s",PASSED
"click(findTestObject(""Object Repository/Strona Główna Nawigacja/Page_O nas - Aptekarska Szkoa Zarzdzania/span_Kontakt""))",Edge Chromium 88,,,2021-01-29 17:52:47,2021-01-29 17:52:51,"3,525s",PASSED
getUrl(),Edge Chromium 88,,,2021-01-29 17:52:51,2021-01-29 17:52:51,"0,021s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/kontakt/"")",Edge Chromium 88,,,2021-01-29 17:52:51,2021-01-29 17:52:51,"0,022s",PASSED
"click(findTestObject(""Object Repository/Strona Główna Nawigacja/Page_Aptekarska Szkoa Zarzdzania Szkolenia _8ea30e/span_Oferta""))",Edge Chromium 88,,,2021-01-29 17:52:51,2021-01-29 17:52:53,"1,908s",PASSED
getUrl(),Edge Chromium 88,,,2021-01-29 17:52:53,2021-01-29 17:52:53,"0,018s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/oferta/"")",Edge Chromium 88,,,2021-01-29 17:52:53,2021-01-29 17:52:53,"0,014s",PASSED
closeBrowser(),Edge Chromium 88,,,2021-01-29 17:52:53,2021-01-29 17:52:54,"0,709s",PASSED
,,,,,,,
Test Cases/Aktualności/Test Przewijania Strony - Podstrona Aktualności,Edge Chromium 88,,,2021-01-29 17:52:54,2021-01-29 17:53:03,"9,552s",PASSED
"openBrowser("""")",Edge Chromium 88,,,2021-01-29 17:52:54,2021-01-29 17:52:55,"1,320s",PASSED
"navigateToUrl(""https://www.aptekarska.pl/aktualnosci/"")",Edge Chromium 88,,,2021-01-29 17:52:55,2021-01-29 17:53:02,"6,244s",PASSED
"click(findTestObject(""Object Repository/Strona Główna Przewijanie/Page_Aptekarska Szkoa Zarzdzania Szkolenia _8ea30e/button_Akceptuj wszystko""))",Edge Chromium 88,,,2021-01-29 17:53:02,2021-01-29 17:53:02,"0,394s",PASSED
"scrollToElement(findTestObject(""Spy - Podstrona Aktualności/Page_Aktualnoci - Aptekarska Szkoa Zarzdzania/div_Czytaj Wicej_wf-container-footer""), 0)",Edge Chromium 88,,,2021-01-29 17:53:02,2021-01-29 17:53:02,"0,233s",PASSED
"click(findTestObject(""Spy - Podstrona Aktualności/Page_Aktualnoci - Aptekarska Szkoa Zarzdzania/a_Do gry""))",Edge Chromium 88,,,2021-01-29 17:53:02,2021-01-29 17:53:02,"0,286s",PASSED
closeBrowser(),Edge Chromium 88,,,2021-01-29 17:53:02,2021-01-29 17:53:03,"0,659s",PASSED
,,,,,,,
Test Cases/Aktualności/Test Przycisków - Podstrona Aktualności - Back with link,Edge Chromium 88,,,2021-01-29 17:53:03,2021-01-29 17:53:16,"12,951s",FAILED
"openBrowser("""")",Edge Chromium 88,,,2021-01-29 17:53:04,2021-01-29 17:53:05,"1,371s",PASSED
maximizeWindow(),Edge Chromium 88,,,2021-01-29 17:53:05,2021-01-29 17:53:05,"0,136s",PASSED
"navigateToUrl(""https://www.aptekarska.pl/aktualnosci/"")",Edge Chromium 88,,,2021-01-29 17:53:05,2021-01-29 17:53:09,"4,224s",PASSED
"click(findTestObject(""Object Repository/Podstrona Aktualności Przyciski/Page_WEBINAR nt. recept - Aptekarska Szkoa _d7070e/button_Nie zgadzam si""))",Edge Chromium 88,,,2021-01-29 17:53:09,2021-01-29 17:53:10,"0,293s",PASSED
"click(findTestObject(""Object Repository/Podstrona Aktualności Przyciski/Page_Aktualnoci - Aptekarska Szkoa Zarzdzania/span_Sortuj po dacie_filter-switch left-act_ca62bb""))",Edge Chromium 88,,,2021-01-29 17:53:10,2021-01-29 17:53:10,"0,251s",PASSED
"click(findTestObject(""Object Repository/Podstrona Aktualności Przyciski/Page_Aktualnoci - Aptekarska Szkoa Zarzdzania/span_Sortuj po dacie_filter-switch-toggle""))",Edge Chromium 88,,,2021-01-29 17:53:10,2021-01-29 17:53:10,"0,223s",PASSED
"click(findTestObject(""Object Repository/Podstrona Aktualności Przyciski/Page_Aktualnoci - Aptekarska Szkoa Zarzdzania/span_Malejco_filter-switch-toggle""))",Edge Chromium 88,,,2021-01-29 17:53:10,2021-01-29 17:53:10,"0,213s",PASSED
