Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Kontakt,Edge Chromium 88,,,2021-01-28 16:29:52,2021-01-28 16:30:33,"41,408s",PASSED
,,,,,,,
Test Cases/Kontakt/Test Nawigacji - Podstrony Kontakt,Edge Chromium 88,,,2021-01-28 16:29:54,2021-01-28 16:30:25,"31,721s",PASSED
"openBrowser("""")",Edge Chromium 88,,,2021-01-28 16:29:55,2021-01-28 16:29:58,"3,031s",PASSED
maximizeWindow(),Edge Chromium 88,,,2021-01-28 16:29:58,2021-01-28 16:29:58,"0,173s",PASSED
"navigateToUrl(""https://www.aptekarska.pl/kontakt/"")",Edge Chromium 88,,,2021-01-28 16:29:58,2021-01-28 16:30:02,"4,197s",PASSED
"click(findTestObject(""Object Repository/Strona Główna Nawigacja/Page_Aptekarska Szkoa Zarzdzania Szkolenia _8ea30e/button_Nie zgadzam si""))",Edge Chromium 88,,,2021-01-28 16:30:02,2021-01-28 16:30:03,"0,556s",PASSED
"click(findTestObject(""Object Repository/Strona Główna Nawigacja/Page_Aptekarska Szkoa Zarzdzania Szkolenia _8ea30e/span_Aktualnoci""))",Edge Chromium 88,,,2021-01-28 16:30:03,2021-01-28 16:30:07,"4,442s",PASSED
getUrl(),Edge Chromium 88,,,2021-01-28 16:30:07,2021-01-28 16:30:07,"0,095s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/aktualnosci/"")",Edge Chromium 88,,,2021-01-28 16:30:07,2021-01-28 16:30:07,"0,068s",PASSED
"click(findTestObject(""Object Repository/Strona Główna Nawigacja/Page_Aktualnoci - Aptekarska Szkoa Zarzdzania/span_Artykuy""))",Edge Chromium 88,,,2021-01-28 16:30:07,2021-01-28 16:30:11,"3,601s",PASSED
getUrl(),Edge Chromium 88,,,2021-01-28 16:30:11,2021-01-28 16:30:11,"0,028s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/artykuly/"")",Edge Chromium 88,,,2021-01-28 16:30:11,2021-01-28 16:30:11,"0,036s",PASSED
"click(findTestObject(""Object Repository/Strona Główna Nawigacja/Page_Artykuy - Aptekarska Szkoa Zarzdzania/span_O nas""))",Edge Chromium 88,,,2021-01-28 16:30:11,2021-01-28 16:30:15,"3,697s",PASSED
getUrl(),Edge Chromium 88,,,2021-01-28 16:30:15,2021-01-28 16:30:15,"0,037s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/o-nas/"")",Edge Chromium 88,,,2021-01-28 16:30:15,2021-01-28 16:30:15,"0,023s",PASSED
"click(findTestObject(""SPY - NAWIGACJA STRONA GŁOWNA BUTTON/Page_Aktualnoci - Aptekarska Szkoa Zarzdzania/img_Szkolenia cige dla farmaceutw, farmacji, farmaceutyczne  Aptekarska.pl_preload-me""))",Edge Chromium 88,,,2021-01-28 16:30:15,2021-01-28 16:30:23,"7,779s",PASSED
getUrl(),Edge Chromium 88,,,2021-01-28 16:30:23,2021-01-28 16:30:23,"0,139s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/"")",Edge Chromium 88,,,2021-01-28 16:30:23,2021-01-28 16:30:23,"0,046s",PASSED
"click(findTestObject(""Object Repository/Strona Główna Nawigacja/Page_Aptekarska Szkoa Zarzdzania Szkolenia _8ea30e/span_Oferta""))",Edge Chromium 88,,,2021-01-28 16:30:23,2021-01-28 16:30:24,"1,746s",PASSED
getUrl(),Edge Chromium 88,,,2021-01-28 16:30:24,2021-01-28 16:30:24,"0,016s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/oferta/"")",Edge Chromium 88,,,2021-01-28 16:30:24,2021-01-28 16:30:25,"0,026s",PASSED
closeBrowser(),Edge Chromium 88,,,2021-01-28 16:30:25,2021-01-28 16:30:25,"0,936s",PASSED
,,,,,,,
Test Cases/Kontakt/Test Przewijania Strony - Podstrony Kontakt,Edge Chromium 88,,,2021-01-28 16:30:25,2021-01-28 16:30:33,"7,425s",PASSED
"openBrowser("""")",Edge Chromium 88,,,2021-01-28 16:30:26,2021-01-28 16:30:27,"1,405s",PASSED
"navigateToUrl(""https://www.aptekarska.pl/kontakt/"")",Edge Chromium 88,,,2021-01-28 16:30:27,2021-01-28 16:30:31,"4,009s",PASSED
"click(findTestObject(""Object Repository/Strona Główna Przewijanie/Page_Aptekarska Szkoa Zarzdzania Szkolenia _8ea30e/button_Akceptuj wszystko""))",Edge Chromium 88,,,2021-01-28 16:30:31,2021-01-28 16:30:32,"0,358s",PASSED
"scrollToElement(findTestObject(""Object Repository/Strona Główna Przewijanie/Page_Aptekarska Szkoa Zarzdzania Szkolenia dla Farmacji/img_Uczestniczka webinaru_preload-me""), 0)",Edge Chromium 88,,,2021-01-28 16:30:32,2021-01-28 16:30:32,"0,225s",PASSED
"click(findTestObject(""Object Repository/Strona Główna Przewijanie/Page_Aptekarska Szkoa Zarzdzania Szkolenia _8ea30e/a_Do gry""))",Edge Chromium 88,,,2021-01-28 16:30:32,2021-01-28 16:30:32,"0,221s",PASSED
closeBrowser(),Edge Chromium 88,,,2021-01-28 16:30:32,2021-01-28 16:30:33,"0,736s",PASSED
,,,,,,,
Test Cases/Kontakt/Test Przycisków - Podstrona Kontakt,Edge Chromium 88,,,2021-01-28 16:30:33,2021-01-28 16:30:33,"0,421s",PASSED
return null,Edge Chromium 88,,,2021-01-28 16:30:33,2021-01-28 16:30:33,"0,001s",PASSED
