Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Aktualności,Chrome 88.0.4324.104,,,2021-01-28 17:54:59,2021-01-28 17:57:23,"2m - 23,768s",FAILED
,,,,,,,
Test Cases/Aktualności/Test Nawigacji - Podstrona Aktualności,Chrome 88.0.4324.104,,,2021-01-28 17:55:01,2021-01-28 17:55:42,"40,727s",PASSED
"openBrowser("""")",Chrome 88.0.4324.104,,,2021-01-28 17:55:02,2021-01-28 17:55:06,"4,441s",PASSED
maximizeWindow(),Chrome 88.0.4324.104,,,2021-01-28 17:55:06,2021-01-28 17:55:08,"2,153s",PASSED
"navigateToUrl(""https://www.aptekarska.pl/aktualnosci/"")",Chrome 88.0.4324.104,,,2021-01-28 17:55:08,2021-01-28 17:55:16,"7,542s",PASSED
"click(findTestObject(""Object Repository/Strona Główna Nawigacja/Page_Aptekarska Szkoa Zarzdzania Szkolenia _8ea30e/button_Nie zgadzam si""))",Chrome 88.0.4324.104,,,2021-01-28 17:55:16,2021-01-28 17:55:17,"0,841s",PASSED
"click(findTestObject(""SPY - NAWIGACJA STRONA GŁOWNA BUTTON/Page_Aktualnoci - Aptekarska Szkoa Zarzdzania/img_Szkolenia cige dla farmaceutw, farmacji, farmaceutyczne  Aptekarska.pl_preload-me""))",Chrome 88.0.4324.104,,,2021-01-28 17:55:17,2021-01-28 17:55:21,"4,764s",PASSED
getUrl(),Chrome 88.0.4324.104,,,2021-01-28 17:55:21,2021-01-28 17:55:22,"0,035s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/"")",Chrome 88.0.4324.104,,,2021-01-28 17:55:22,2021-01-28 17:55:22,"0,082s",PASSED
"click(findTestObject(""Object Repository/Strona Główna Nawigacja/Page_Aktualnoci - Aptekarska Szkoa Zarzdzania/span_Artykuy""))",Chrome 88.0.4324.104,,,2021-01-28 17:55:22,2021-01-28 17:55:30,"8,511s",PASSED
getUrl(),Chrome 88.0.4324.104,,,2021-01-28 17:55:30,2021-01-28 17:55:30,"0,023s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/artykuly/"")",Chrome 88.0.4324.104,,,2021-01-28 17:55:30,2021-01-28 17:55:30,"0,029s",PASSED
"click(findTestObject(""Object Repository/Strona Główna Nawigacja/Page_Artykuy - Aptekarska Szkoa Zarzdzania/span_O nas""))",Chrome 88.0.4324.104,,,2021-01-28 17:55:30,2021-01-28 17:55:34,"3,477s",PASSED
getUrl(),Chrome 88.0.4324.104,,,2021-01-28 17:55:34,2021-01-28 17:55:34,"0,188s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/o-nas/"")",Chrome 88.0.4324.104,,,2021-01-28 17:55:34,2021-01-28 17:55:34,"0,053s",PASSED
"click(findTestObject(""Object Repository/Strona Główna Nawigacja/Page_O nas - Aptekarska Szkoa Zarzdzania/span_Kontakt""))",Chrome 88.0.4324.104,,,2021-01-28 17:55:34,2021-01-28 17:55:37,"3,567s",PASSED
getUrl(),Chrome 88.0.4324.104,,,2021-01-28 17:55:37,2021-01-28 17:55:37,"0,029s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/kontakt/"")",Chrome 88.0.4324.104,,,2021-01-28 17:55:37,2021-01-28 17:55:38,"0,021s",PASSED
"click(findTestObject(""Object Repository/Strona Główna Nawigacja/Page_Aptekarska Szkoa Zarzdzania Szkolenia _8ea30e/span_Oferta""))",Chrome 88.0.4324.104,,,2021-01-28 17:55:38,2021-01-28 17:55:41,"3,570s",PASSED
getUrl(),Chrome 88.0.4324.104,,,2021-01-28 17:55:41,2021-01-28 17:55:41,"0,016s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/oferta/"")",Chrome 88.0.4324.104,,,2021-01-28 17:55:41,2021-01-28 17:55:41,"0,015s",PASSED
closeBrowser(),Chrome 88.0.4324.104,,,2021-01-28 17:55:41,2021-01-28 17:55:42,"0,746s",PASSED
,,,,,,,
Test Cases/Aktualności/Test Przewijania Strony - Podstrona Aktualności,Chrome 88.0.4324.104,,,2021-01-28 17:55:42,2021-01-28 17:55:54,"12,546s",PASSED
"openBrowser("""")",Chrome 88.0.4324.104,,,2021-01-28 17:55:42,2021-01-28 17:55:46,"3,377s",PASSED
"navigateToUrl(""https://www.aptekarska.pl/aktualnosci/"")",Chrome 88.0.4324.104,,,2021-01-28 17:55:46,2021-01-28 17:55:52,"6,243s",PASSED
"click(findTestObject(""Object Repository/Strona Główna Przewijanie/Page_Aptekarska Szkoa Zarzdzania Szkolenia _8ea30e/button_Akceptuj wszystko""))",Chrome 88.0.4324.104,,,2021-01-28 17:55:52,2021-01-28 17:55:52,"0,396s",PASSED
"scrollToElement(findTestObject(""Spy - Podstrona Aktualności/Page_Aktualnoci - Aptekarska Szkoa Zarzdzania/div_Czytaj Wicej_wf-container-footer""), 0)",Chrome 88.0.4324.104,,,2021-01-28 17:55:52,2021-01-28 17:55:53,"0,867s",PASSED
"click(findTestObject(""Spy - Podstrona Aktualności/Page_Aktualnoci - Aptekarska Szkoa Zarzdzania/a_Do gry""))",Chrome 88.0.4324.104,,,2021-01-28 17:55:53,2021-01-28 17:55:54,"0,533s",PASSED
closeBrowser(),Chrome 88.0.4324.104,,,2021-01-28 17:55:54,2021-01-28 17:55:54,"0,691s",PASSED
,,,,,,,
Test Cases/Aktualności/Test Przycisków - Podstrona Aktualności - Back with link,Chrome 88.0.4324.104,,,2021-01-28 17:55:54,2021-01-28 17:56:19,"24,996s",FAILED
