Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/Podstrona Aktualności Przyciski/Page_Aktualnoci - Aptekarska Szkoa Zarzdzania/span_Sortuj po dacie_filter-switch-toggle""))",Firefox 84.0,,,2021-01-29 17:43:18,2021-01-29 17:43:19,"1,018s",PASSED
"click(findTestObject(""Object Repository/Podstrona Aktualności Przyciski/Page_Aktualnoci - Aptekarska Szkoa Zarzdzania/span_Malejco_filter-switch-toggle""))",Firefox 84.0,,,2021-01-29 17:43:19,2021-01-29 17:43:20,"0,703s",PASSED
"click(findTestObject(""Object Repository/Podstrona Aktualności Przyciski/Page_Aktualnoci - Aptekarska Szkoa Zarzdzania/span_Malejco_filter-switch-toggle_1""))",Firefox 84.0,,,2021-01-29 17:43:20,2021-01-29 17:43:21,"1,006s",PASSED
"click(findTestObject(""Object Repository/Podstrona Artykuły/Page_Artykuy - Aptekarska Szkoa Zarzdzania/a_Rosnco_post-thumbnail-rollover""))",Firefox 84.0,,,2021-01-29 17:43:21,2021-01-29 17:43:23,"2,736s",PASSED
getUrl(),Firefox 84.0,,,2021-01-29 17:43:23,2021-01-29 17:43:24,"0,093s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/2021/01/24/jak-odzyskac-kontrole-nad-swoim-czasem-w-6-krokach/"")",Firefox 84.0,,,2021-01-29 17:43:24,2021-01-29 17:43:24,"0,028s",PASSED
back(),Firefox 84.0,,,2021-01-29 17:43:24,2021-01-29 17:43:24,"0,536s",PASSED
getUrl(),Firefox 84.0,,,2021-01-29 17:43:24,2021-01-29 17:43:24,"0,034s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/artykuly/"")",Firefox 84.0,,,2021-01-29 17:43:24,2021-01-29 17:43:24,"0,119s",PASSED
"click(findTestObject(""Object Repository/Podstrona Artykuły/Page_Artykuy - Aptekarska Szkoa Zarzdzania/a_Jak odzyska kontrol nad swoim czasem w 6 krokach""))",Firefox 84.0,,,2021-01-29 17:43:24,2021-01-29 17:43:27,"2,806s",PASSED
getUrl(),Firefox 84.0,,,2021-01-29 17:43:27,2021-01-29 17:43:27,"0,049s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/2021/01/24/jak-odzyskac-kontrole-nad-swoim-czasem-w-6-krokach/"")",Firefox 84.0,,,2021-01-29 17:43:27,2021-01-29 17:43:27,"0,089s",PASSED
back(),Firefox 84.0,,,2021-01-29 17:43:27,2021-01-29 17:43:28,"0,368s",PASSED
getUrl(),Firefox 84.0,,,2021-01-29 17:43:28,2021-01-29 17:43:28,"0,119s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/artykuly/"")",Firefox 84.0,,,2021-01-29 17:43:28,2021-01-29 17:43:28,"0,041s",PASSED
"click(findTestObject(""Object Repository/Podstrona Artykuły/Page_Artykuy - Aptekarska Szkoa Zarzdzania/a_Czytaj Wicej""))",Firefox 84.0,,,2021-01-29 17:43:28,2021-01-29 17:43:30,"2,718s",PASSED
getUrl(),Firefox 84.0,,,2021-01-29 17:43:30,2021-01-29 17:43:30,"0,031s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/2021/01/24/jak-odzyskac-kontrole-nad-swoim-czasem-w-6-krokach/"")",Firefox 84.0,,,2021-01-29 17:43:30,2021-01-29 17:43:31,"0,068s",PASSED
back(),Firefox 84.0,,,2021-01-29 17:43:31,2021-01-29 17:43:31,"0,326s",PASSED
getUrl(),Firefox 84.0,,,2021-01-29 17:43:31,2021-01-29 17:43:31,"0,110s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/artykuly/"")",Firefox 84.0,,,2021-01-29 17:43:31,2021-01-29 17:43:31,"0,070s",PASSED
"click(findTestObject(""Object Repository/Podstrona Artykuły/Page_Artykuy - Aptekarska Szkoa Zarzdzania/a_Czytaj Wicej_post-thumbnail-rollover""))",Firefox 84.0,,,2021-01-29 17:43:31,2021-01-29 17:43:35,"3,824s",PASSED
getUrl(),Firefox 84.0,,,2021-01-29 17:43:35,2021-01-29 17:43:35,"0,026s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/2020/12/10/jak-zwiekszyc-przychody-w-aptece/"")",Firefox 84.0,,,2021-01-29 17:43:35,2021-01-29 17:43:35,"0,069s",PASSED
back(),Firefox 84.0,,,2021-01-29 17:43:35,2021-01-29 17:43:35,"0,359s",PASSED
getUrl(),Firefox 84.0,,,2021-01-29 17:43:35,2021-01-29 17:43:35,"0,109s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/artykuly/"")",Firefox 84.0,,,2021-01-29 17:43:35,2021-01-29 17:43:35,"0,041s",PASSED
"click(findTestObject(""Object Repository/Podstrona Artykuły/Page_Artykuy - Aptekarska Szkoa Zarzdzania/a_Jak zwikszy przychody w aptece""))",Firefox 84.0,,,2021-01-29 17:43:35,2021-01-29 17:43:39,"3,321s",PASSED
getUrl(),Firefox 84.0,,,2021-01-29 17:43:39,2021-01-29 17:43:39,"0,027s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/2020/12/10/jak-zwiekszyc-przychody-w-aptece/"")",Firefox 84.0,,,2021-01-29 17:43:39,2021-01-29 17:43:39,"0,090s",PASSED
back(),Firefox 84.0,,,2021-01-29 17:43:39,2021-01-29 17:43:39,"0,356s",PASSED
getUrl(),Firefox 84.0,,,2021-01-29 17:43:39,2021-01-29 17:43:39,"0,103s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/artykuly/"")",Firefox 84.0,,,2021-01-29 17:43:39,2021-01-29 17:43:39,"0,028s",PASSED
"click(findTestObject(""Object Repository/Podstrona Artykuły/Page_Artykuy - Aptekarska Szkoa Zarzdzania/a_Czytaj Wicej_1""))",Firefox 84.0,,,2021-01-29 17:43:39,2021-01-29 17:43:42,"2,822s",PASSED
getUrl(),Firefox 84.0,,,2021-01-29 17:43:42,2021-01-29 17:43:42,"0,090s",PASSED
