Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/Podstrona Aktualności Przyciski/Page_Aktualnoci - Aptekarska Szkoa Zarzdzania/span_Malejco_filter-switch-toggle_1""))",Edge Chromium 88,,,2021-01-29 17:58:06,2021-01-29 17:58:06,"0,200s",PASSED
"click(findTestObject(""Object Repository/Podstrona Aktualności Przyciski/Page_Aktualnoci - Aptekarska Szkoa Zarzdzania/a_Rosnco_post-thumbnail-rollover""))",Edge Chromium 88,,,2021-01-29 17:58:06,2021-01-29 17:58:09,"2,509s",PASSED
getUrl(),Edge Chromium 88,,,2021-01-29 17:58:09,2021-01-29 17:58:09,"0,045s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/2021/01/25/webinar-nt-recept/"")",Edge Chromium 88,,,2021-01-29 17:58:09,2021-01-29 17:58:09,"0,035s",PASSED
back(),Edge Chromium 88,,,2021-01-29 17:58:09,2021-01-29 17:58:09,"0,555s",PASSED
getUrl(),Edge Chromium 88,,,2021-01-29 17:58:09,2021-01-29 17:58:09,"0,024s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/aktualnosci/"")",Edge Chromium 88,,,2021-01-29 17:58:09,2021-01-29 17:58:09,"0,015s",PASSED
"click(findTestObject(""Object Repository/Podstrona Aktualności Przyciski/Page_Aktualnoci - Aptekarska Szkoa Zarzdzania/a_WEBINAR nt. recept""))",Edge Chromium 88,,,2021-01-29 17:58:09,2021-01-29 17:58:12,"2,215s",PASSED
getUrl(),Edge Chromium 88,,,2021-01-29 17:58:12,2021-01-29 17:58:12,"0,032s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/2021/01/25/webinar-nt-recept/"")",Edge Chromium 88,,,2021-01-29 17:58:12,2021-01-29 17:58:12,"0,017s",PASSED
back(),Edge Chromium 88,,,2021-01-29 17:58:12,2021-01-29 17:58:12,"0,510s",PASSED
getUrl(),Edge Chromium 88,,,2021-01-29 17:58:12,2021-01-29 17:58:12,"0,014s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/aktualnosci/"")",Edge Chromium 88,,,2021-01-29 17:58:12,2021-01-29 17:58:12,"0,016s",PASSED
"click(findTestObject(""Object Repository/Podstrona Aktualności Przyciski/Page_Aktualnoci - Aptekarska Szkoa Zarzdzania/a_Czytaj Wicej""))",Edge Chromium 88,,,2021-01-29 17:58:12,2021-01-29 17:58:15,"2,593s",PASSED
getUrl(),Edge Chromium 88,,,2021-01-29 17:58:15,2021-01-29 17:58:15,"0,045s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/2021/01/25/webinar-nt-recept/"")",Edge Chromium 88,,,2021-01-29 17:58:15,2021-01-29 17:58:15,"0,058s",PASSED
back(),Edge Chromium 88,,,2021-01-29 17:58:15,2021-01-29 17:58:16,"0,686s",PASSED
getUrl(),Edge Chromium 88,,,2021-01-29 17:58:16,2021-01-29 17:58:16,"0,024s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/aktualnosci/"")",Edge Chromium 88,,,2021-01-29 17:58:16,2021-01-29 17:58:16,"0,021s",PASSED
"click(findTestObject(""Object Repository/Podstrona Aktualności Przyciski/Page_Aktualnoci - Aptekarska Szkoa Zarzdzania/a_Czytaj Wicej_post-thumbnail-rollover""))",Edge Chromium 88,,,2021-01-29 17:58:16,2021-01-29 17:58:18,"2,362s",PASSED
getUrl(),Edge Chromium 88,,,2021-01-29 17:58:18,2021-01-29 17:58:18,"0,021s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/2021/01/21/nowa-platforma-szkoleniowa-aptekarska/"")",Edge Chromium 88,,,2021-01-29 17:58:18,2021-01-29 17:58:18,"0,016s",PASSED
back(),Edge Chromium 88,,,2021-01-29 17:58:18,2021-01-29 17:58:19,"0,793s",PASSED
getUrl(),Edge Chromium 88,,,2021-01-29 17:58:19,2021-01-29 17:58:19,"0,035s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/aktualnosci/"")",Edge Chromium 88,,,2021-01-29 17:58:19,2021-01-29 17:58:19,"0,018s",PASSED
"click(findTestObject(""Object Repository/Podstrona Aktualności Przyciski/Page_Aktualnoci - Aptekarska Szkoa Zarzdzania/a_Nowy Rok, Nowa Platforma Szkoleniowa, Now_103745""))",Edge Chromium 88,,,2021-01-29 17:58:19,2021-01-29 17:58:21,"2,255s",PASSED
getUrl(),Edge Chromium 88,,,2021-01-29 17:58:21,2021-01-29 17:58:21,"0,021s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/2021/01/21/nowa-platforma-szkoleniowa-aptekarska/"")",Edge Chromium 88,,,2021-01-29 17:58:21,2021-01-29 17:58:21,"0,042s",PASSED
back(),Edge Chromium 88,,,2021-01-29 17:58:21,2021-01-29 17:58:22,"0,540s",PASSED
getUrl(),Edge Chromium 88,,,2021-01-29 17:58:22,2021-01-29 17:58:22,"0,011s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/aktualnosci/"")",Edge Chromium 88,,,2021-01-29 17:58:22,2021-01-29 17:58:22,"0,026s",PASSED
"click(findTestObject(""Object Repository/Podstrona Aktualności Przyciski/Page_Aktualnoci - Aptekarska Szkoa Zarzdzania/a_Czytaj Wicej_1""))",Edge Chromium 88,,,2021-01-29 17:58:22,2021-01-29 17:58:24,"2,436s",PASSED
getUrl(),Edge Chromium 88,,,2021-01-29 17:58:24,2021-01-29 17:58:24,"0,061s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/2021/01/21/nowa-platforma-szkoleniowa-aptekarska/"")",Edge Chromium 88,,,2021-01-29 17:58:24,2021-01-29 17:58:24,"0,047s",PASSED
back(),Edge Chromium 88,,,2021-01-29 17:58:24,2021-01-29 17:58:25,"0,724s",PASSED
getUrl(),Edge Chromium 88,,,2021-01-29 17:58:25,2021-01-29 17:58:25,"0,037s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/aktualnosci/"")",Edge Chromium 88,,,2021-01-29 17:58:25,2021-01-29 17:58:25,"0,017s",PASSED
"click(findTestObject(""Object Repository/Podstrona Aktualności Przyciski/Page_Aktualnoci - Aptekarska Szkoa Zarzdzania/a_Czytaj Wicej_post-thumbnail-rollover_1""))",Edge Chromium 88,,,2021-01-29 17:58:25,2021-01-29 17:58:27,"2,313s",PASSED
getUrl(),Edge Chromium 88,,,2021-01-29 17:58:27,2021-01-29 17:58:27,"0,034s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/2021/01/21/aktualnosci-webinar-21012021/"")",Edge Chromium 88,,,2021-01-29 17:58:27,2021-01-29 17:58:28,"0,048s",PASSED
back(),Edge Chromium 88,,,2021-01-29 17:58:28,2021-01-29 17:58:28,"0,585s",PASSED
getUrl(),Edge Chromium 88,,,2021-01-29 17:58:28,2021-01-29 17:58:28,"0,010s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/aktualnosci/"")",Edge Chromium 88,,,2021-01-29 17:58:28,2021-01-29 17:58:28,"0,029s",PASSED
"click(findTestObject(""Object Repository/Podstrona Aktualności Przyciski/Page_Aktualnoci - Aptekarska Szkoa Zarzdzania/a_WEBINAR nt. szczepie""))",Edge Chromium 88,,,2021-01-29 17:58:28,2021-01-29 17:58:30,"2,255s",PASSED
getUrl(),Edge Chromium 88,,,2021-01-29 17:58:30,2021-01-29 17:58:30,"0,034s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/2021/01/21/aktualnosci-webinar-21012021/"")",Edge Chromium 88,,,2021-01-29 17:58:30,2021-01-29 17:58:30,"0,016s",PASSED
back(),Edge Chromium 88,,,2021-01-29 17:58:30,2021-01-29 17:58:31,"0,545s",PASSED
getUrl(),Edge Chromium 88,,,2021-01-29 17:58:31,2021-01-29 17:58:31,"0,028s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/aktualnosci/"")",Edge Chromium 88,,,2021-01-29 17:58:31,2021-01-29 17:58:31,"0,017s",PASSED
"click(findTestObject(""Object Repository/Podstrona Aktualności Przyciski/Page_Aktualnoci - Aptekarska Szkoa Zarzdzania/a_Czytaj Wicej_1_2""))",Edge Chromium 88,,,2021-01-29 17:58:31,2021-01-29 17:58:34,"2,601s",PASSED
getUrl(),Edge Chromium 88,,,2021-01-29 17:58:34,2021-01-29 17:58:34,"0,018s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/2021/01/21/aktualnosci-webinar-21012021/"")",Edge Chromium 88,,,2021-01-29 17:58:34,2021-01-29 17:58:34,"0,020s",PASSED
back(),Edge Chromium 88,,,2021-01-29 17:58:34,2021-01-29 17:58:34,"0,581s",PASSED
getUrl(),Edge Chromium 88,,,2021-01-29 17:58:34,2021-01-29 17:58:34,"0,026s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/aktualnosci/"")",Edge Chromium 88,,,2021-01-29 17:58:34,2021-01-29 17:58:34,"0,016s",PASSED
"click(findTestObject(""Object Repository/Podstrona Aktualności Przyciski/Page_Aktualnoci - Aptekarska Szkoa Zarzdzania/a_Czytaj Wicej_post-thumbnail-rollover layz_84d020""))",Edge Chromium 88,,,2021-01-29 17:58:34,2021-01-29 17:58:37,"3,056s",PASSED
getUrl(),Edge Chromium 88,,,2021-01-29 17:58:37,2021-01-29 17:58:37,"0,011s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/2020/12/28/zyczenia-swiateczne/"")",Edge Chromium 88,,,2021-01-29 17:58:37,2021-01-29 17:58:37,"0,016s",PASSED
back(),Edge Chromium 88,,,2021-01-29 17:58:37,2021-01-29 17:58:38,"0,479s",PASSED
getUrl(),Edge Chromium 88,,,2021-01-29 17:58:38,2021-01-29 17:58:38,"0,016s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/aktualnosci/"")",Edge Chromium 88,,,2021-01-29 17:58:38,2021-01-29 17:58:38,"0,013s",PASSED
"click(findTestObject(""Object Repository/Podstrona Aktualności Przyciski/Page_Aktualnoci - Aptekarska Szkoa Zarzdzania/a_yczenia witeczne""))",Edge Chromium 88,,,2021-01-29 17:58:38,2021-01-29 17:58:41,"2,801s",PASSED
getUrl(),Edge Chromium 88,,,2021-01-29 17:58:41,2021-01-29 17:58:41,"0,012s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/2020/12/28/zyczenia-swiateczne/"")",Edge Chromium 88,,,2021-01-29 17:58:41,2021-01-29 17:58:41,"0,013s",PASSED
back(),Edge Chromium 88,,,2021-01-29 17:58:41,2021-01-29 17:58:41,"0,481s",PASSED
getUrl(),Edge Chromium 88,,,2021-01-29 17:58:41,2021-01-29 17:58:41,"0,015s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/aktualnosci/"")",Edge Chromium 88,,,2021-01-29 17:58:41,2021-01-29 17:58:41,"0,014s",PASSED
"click(findTestObject(""Object Repository/Podstrona Aktualności Przyciski/Page_Aktualnoci - Aptekarska Szkoa Zarzdzania/a_Czytaj Wicej_1_2_3""))",Edge Chromium 88,,,2021-01-29 17:58:41,2021-01-29 17:58:45,"3,426s",PASSED
getUrl(),Edge Chromium 88,,,2021-01-29 17:58:45,2021-01-29 17:58:45,"0,017s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/2020/12/28/zyczenia-swiateczne/"")",Edge Chromium 88,,,2021-01-29 17:58:45,2021-01-29 17:58:45,"0,019s",PASSED
back(),Edge Chromium 88,,,2021-01-29 17:58:45,2021-01-29 17:58:45,"0,573s",PASSED
getUrl(),Edge Chromium 88,,,2021-01-29 17:58:45,2021-01-29 17:58:45,"0,010s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/aktualnosci/"")",Edge Chromium 88,,,2021-01-29 17:58:45,2021-01-29 17:58:45,"0,022s",PASSED
closeBrowser(),Edge Chromium 88,,,2021-01-29 17:58:45,2021-01-29 17:58:46,"0,952s",PASSED
