Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
O nas,Edge Chromium 88,,,2021-01-28 17:28:36,2021-01-28 17:31:03,"2m - 26,839s",FAILED
,,,,,,,
Test Cases/O nas/Test Nawigacji - Podstrona O nas,Edge Chromium 88,,,2021-01-28 17:28:38,2021-01-28 17:29:05,"27,109s",PASSED
"openBrowser("""")",Edge Chromium 88,,,2021-01-28 17:28:39,2021-01-28 17:28:41,"2,397s",PASSED
maximizeWindow(),Edge Chromium 88,,,2021-01-28 17:28:41,2021-01-28 17:28:41,"0,178s",PASSED
"navigateToUrl(""https://www.aptekarska.pl/o-nas/"")",Edge Chromium 88,,,2021-01-28 17:28:41,2021-01-28 17:28:46,"4,672s",PASSED
"click(findTestObject(""Object Repository/Strona Główna Nawigacja/Page_Aptekarska Szkoa Zarzdzania Szkolenia _8ea30e/button_Nie zgadzam si""))",Edge Chromium 88,,,2021-01-28 17:28:46,2021-01-28 17:28:46,"0,277s",PASSED
"click(findTestObject(""Object Repository/Strona Główna Nawigacja/Page_Aptekarska Szkoa Zarzdzania Szkolenia _8ea30e/span_Aktualnoci""))",Edge Chromium 88,,,2021-01-28 17:28:46,2021-01-28 17:28:50,"3,427s",PASSED
getUrl(),Edge Chromium 88,,,2021-01-28 17:28:50,2021-01-28 17:28:50,"0,055s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/aktualnosci/"")",Edge Chromium 88,,,2021-01-28 17:28:50,2021-01-28 17:28:50,"0,079s",PASSED
"click(findTestObject(""Object Repository/Strona Główna Nawigacja/Page_Aktualnoci - Aptekarska Szkoa Zarzdzania/span_Artykuy""))",Edge Chromium 88,,,2021-01-28 17:28:50,2021-01-28 17:28:52,"2,748s",PASSED
getUrl(),Edge Chromium 88,,,2021-01-28 17:28:52,2021-01-28 17:28:53,"0,029s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/artykuly/"")",Edge Chromium 88,,,2021-01-28 17:28:53,2021-01-28 17:28:53,"0,104s",PASSED
"click(findTestObject(""SPY - NAWIGACJA STRONA GŁOWNA BUTTON/Page_Aktualnoci - Aptekarska Szkoa Zarzdzania/img_Szkolenia cige dla farmaceutw, farmacji, farmaceutyczne  Aptekarska.pl_preload-me""))",Edge Chromium 88,,,2021-01-28 17:28:53,2021-01-28 17:28:57,"4,537s",PASSED
getUrl(),Edge Chromium 88,,,2021-01-28 17:28:57,2021-01-28 17:28:57,"0,029s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/"")",Edge Chromium 88,,,2021-01-28 17:28:57,2021-01-28 17:28:57,"0,021s",PASSED
"click(findTestObject(""Object Repository/Strona Główna Nawigacja/Page_O nas - Aptekarska Szkoa Zarzdzania/span_Kontakt""))",Edge Chromium 88,,,2021-01-28 17:28:57,2021-01-28 17:29:02,"4,444s",PASSED
getUrl(),Edge Chromium 88,,,2021-01-28 17:29:02,2021-01-28 17:29:02,"0,032s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/kontakt/"")",Edge Chromium 88,,,2021-01-28 17:29:02,2021-01-28 17:29:02,"0,023s",PASSED
"click(findTestObject(""Object Repository/Strona Główna Nawigacja/Page_Aptekarska Szkoa Zarzdzania Szkolenia _8ea30e/span_Oferta""))",Edge Chromium 88,,,2021-01-28 17:29:02,2021-01-28 17:29:04,"2,470s",PASSED
getUrl(),Edge Chromium 88,,,2021-01-28 17:29:04,2021-01-28 17:29:04,"0,047s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/oferta/"")",Edge Chromium 88,,,2021-01-28 17:29:04,2021-01-28 17:29:04,"0,017s",PASSED
closeBrowser(),Edge Chromium 88,,,2021-01-28 17:29:04,2021-01-28 17:29:05,"0,871s",PASSED
,,,,,,,
Test Cases/O nas/Test Przewijania Strony - Podstrona O nas,Edge Chromium 88,,,2021-01-28 17:29:05,2021-01-28 17:29:12,"7,180s",PASSED
"openBrowser("""")",Edge Chromium 88,,,2021-01-28 17:29:06,2021-01-28 17:29:07,"1,371s",PASSED
"navigateToUrl(""https://www.aptekarska.pl/o-nas/"")",Edge Chromium 88,,,2021-01-28 17:29:07,2021-01-28 17:29:11,"4,148s",PASSED
"click(findTestObject(""Object Repository/Strona Główna Przewijanie/Page_Aptekarska Szkoa Zarzdzania Szkolenia _8ea30e/button_Akceptuj wszystko""))",Edge Chromium 88,,,2021-01-28 17:29:11,2021-01-28 17:29:11,"0,213s",PASSED
"scrollToElement(findTestObject(""Object Repository/Strona Główna Przewijanie/Page_Aptekarska Szkoa Zarzdzania Szkolenia dla Farmacji/img_Uczestniczka webinaru_preload-me""), 0)",Edge Chromium 88,,,2021-01-28 17:29:11,2021-01-28 17:29:11,"0,152s",PASSED
"click(findTestObject(""Object Repository/Strona Główna Przewijanie/Page_Aptekarska Szkoa Zarzdzania Szkolenia _8ea30e/a_Do gry""))",Edge Chromium 88,,,2021-01-28 17:29:11,2021-01-28 17:29:12,"0,217s",PASSED
closeBrowser(),Edge Chromium 88,,,2021-01-28 17:29:12,2021-01-28 17:29:12,"0,720s",PASSED
,,,,,,,
Test Cases/O nas/Test przycisków - Podstrona O nas - Beata,Edge Chromium 88,,,2021-01-28 17:29:12,2021-01-28 17:29:38,"25,345s",FAILED
"openBrowser("""")",Edge Chromium 88,,,2021-01-28 17:29:13,2021-01-28 17:29:14,"1,395s",PASSED
maximizeWindow(),Edge Chromium 88,,,2021-01-28 17:29:14,2021-01-28 17:29:14,"0,147s",PASSED
"navigateToUrl(""https://www.aptekarska.pl/o-nas/"")",Edge Chromium 88,,,2021-01-28 17:29:14,2021-01-28 17:29:19,"4,587s",PASSED
"click(findTestObject(""Object Repository/Podstrona O nas Przyciski/Page_O nas - Aptekarska Szkoa Zarzdzania/button_Nie zgadzam si""))",Edge Chromium 88,,,2021-01-28 17:29:19,2021-01-28 17:29:19,"0,384s",PASSED
"click(findTestObject(""Object Repository/Podstrona O nas Przyciski/Page_O nas - Aptekarska Szkoa Zarzdzania/i""))",Edge Chromium 88,,,2021-01-28 17:29:19,2021-01-28 17:29:22,"2,427s",PASSED
getUrl(),Edge Chromium 88,,,2021-01-28 17:29:22,2021-01-28 17:29:22,"0,039s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/o-nas/beata-tyszkiewicz-kmiecik/"")",Edge Chromium 88,,,2021-01-28 17:29:22,2021-01-28 17:29:22,"0,015s",PASSED
"click(findTestObject(""Object Repository/Podstrona O nas Przyciski/Page_Beata Tyszkiewicz-Kmiecik - Aptekarska_133aa7/span_O nas""))",Edge Chromium 88,,,2021-01-28 17:29:22,2021-01-28 17:29:25,"3,417s",PASSED
getUrl(),Edge Chromium 88,,,2021-01-28 17:29:25,2021-01-28 17:29:25,"0,063s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/o-nas/"")",Edge Chromium 88,,,2021-01-28 17:29:25,2021-01-28 17:29:25,"0,047s",PASSED
"click(findTestObject(""Object Repository/Podstrona O nas Przyciski/Page_O nas - Aptekarska Szkoa Zarzdzania/a_Wicej""))",Edge Chromium 88,,,2021-01-28 17:29:25,2021-01-28 17:29:28,"2,512s",PASSED
getUrl(),Edge Chromium 88,,,2021-01-28 17:29:28,2021-01-28 17:29:28,"0,047s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/o-nas/beata-tyszkiewicz-kmiecik/"")",Edge Chromium 88,,,2021-01-28 17:29:28,2021-01-28 17:29:28,"0,048s",PASSED
"click(findTestObject(""Object Repository/Podstrona O nas Przyciski/Page_Beata Tyszkiewicz-Kmiecik - Aptekarska_133aa7/a_Wszystkie artykuy Beaty Tyszkiewicz-Kmiecik""))",Edge Chromium 88,,,2021-01-28 17:29:28,2021-01-28 17:29:31,"2,941s",PASSED
getUrl(),Edge Chromium 88,,,2021-01-28 17:29:31,2021-01-28 17:29:31,"0,169s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/category/artykuly/beata-tyszkiewicz-kmiecik/"")",Edge Chromium 88,,,2021-01-28 17:29:31,2021-01-28 17:29:31,"0,017s",PASSED
back(),Edge Chromium 88,,,2021-01-28 17:29:31,2021-01-28 17:29:32,"0,552s",PASSED
getUrl(),Edge Chromium 88,,,2021-01-28 17:29:32,2021-01-28 17:29:32,"0,050s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/o-nas/beata-tyszkiewicz-kmiecik/"")",Edge Chromium 88,,,2021-01-28 17:29:32,2021-01-28 17:29:32,"0,024s",PASSED
"click(findTestObject(""Object Repository/Podstrona O nas Przyciski/Page_Beata Tyszkiewicz-Kmiecik - Aptekarska_133aa7/i""))",Edge Chromium 88,,,2021-01-28 17:29:32,2021-01-28 17:29:35,"3,461s",PASSED
getUrl(),Edge Chromium 88,,,2021-01-28 17:29:35,2021-01-28 17:29:35,"0,025s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/2020/12/04/mala-zmiana-ktora-daje-duze-efekty-w-polepszeniu-jakosci-obslugi-pacjenta-w-aptece/"")",Edge Chromium 88,,,2021-01-28 17:29:35,2021-01-28 17:29:35,"0,023s",PASSED
back(),Edge Chromium 88,,,2021-01-28 17:29:35,2021-01-28 17:29:36,"0,345s",PASSED
getUrl(),Edge Chromium 88,,,2021-01-28 17:29:36,2021-01-28 17:29:36,"0,163s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/o-nas/beata-tyszkiewicz-kmiecik/"")",Edge Chromium 88,,,2021-01-28 17:29:36,2021-01-28 17:29:36,"0,100s",PASSED
"click(findTestObject(""Object Repository/Podstrona O nas Przyciski/Page_Beata Tyszkiewicz-Kmiecik - Aptekarska_133aa7/span_O nas""))",Edge Chromium 88,,,2021-01-28 17:29:36,2021-01-28 17:29:38,"1,945s",FAILED
,,,,,,,
Test Cases/O nas/Test przycisków - Podstrona O nas - Dominika,Edge Chromium 88,,,2021-01-28 17:29:38,2021-01-28 17:30:03,"25,227s",FAILED
"openBrowser("""")",Edge Chromium 88,,,2021-01-28 17:29:38,2021-01-28 17:29:41,"2,356s",PASSED
maximizeWindow(),Edge Chromium 88,,,2021-01-28 17:29:41,2021-01-28 17:29:41,"0,154s",PASSED
"navigateToUrl(""https://www.aptekarska.pl/o-nas/"")",Edge Chromium 88,,,2021-01-28 17:29:41,2021-01-28 17:29:45,"4,338s",PASSED
"click(findTestObject(""Object Repository/Podstrona O nas Przyciski/Page_O nas - Aptekarska Szkoa Zarzdzania/button_Nie zgadzam si""))",Edge Chromium 88,,,2021-01-28 17:29:45,2021-01-28 17:29:46,"0,450s",PASSED
"click(findTestObject(""Object Repository/Podstrona O nas Przyciski/Page_O nas - Aptekarska Szkoa Zarzdzania/i_1""))",Edge Chromium 88,,,2021-01-28 17:29:46,2021-01-28 17:29:48,"2,528s",PASSED
waitForPageLoad(3),Edge Chromium 88,,,2021-01-28 17:29:48,2021-01-28 17:29:49,"0,416s",PASSED
getUrl(),Edge Chromium 88,,,2021-01-28 17:29:49,2021-01-28 17:29:49,"0,023s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/o-nas/dominika-nawrocka-romanik/"")",Edge Chromium 88,,,2021-01-28 17:29:49,2021-01-28 17:29:49,"0,019s",PASSED
"click(findTestObject(""Object Repository/Podstrona O nas Przyciski/Page_Dominika Nawrocka-Romanik - Aptekarska_aaad20/span_O nas""))",Edge Chromium 88,,,2021-01-28 17:29:49,2021-01-28 17:29:51,"2,749s",PASSED
waitForPageLoad(3),Edge Chromium 88,,,2021-01-28 17:29:51,2021-01-28 17:29:51,"0,066s",PASSED
getUrl(),Edge Chromium 88,,,2021-01-28 17:29:51,2021-01-28 17:29:51,"0,064s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/o-nas/"")",Edge Chromium 88,,,2021-01-28 17:29:51,2021-01-28 17:29:52,"0,022s",PASSED
"click(findTestObject(""Object Repository/Podstrona O nas Przyciski/Page_O nas - Aptekarska Szkoa Zarzdzania/a_Wicej_1""))",Edge Chromium 88,,,2021-01-28 17:29:52,2021-01-28 17:29:54,"2,495s",PASSED
waitForPageLoad(3),Edge Chromium 88,,,2021-01-28 17:29:54,2021-01-28 17:29:54,"0,053s",PASSED
getUrl(),Edge Chromium 88,,,2021-01-28 17:29:54,2021-01-28 17:29:54,"0,063s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/o-nas/dominika-nawrocka-romanik/"")",Edge Chromium 88,,,2021-01-28 17:29:54,2021-01-28 17:29:54,"0,025s",PASSED
"click(findTestObject(""Object Repository/Podstrona O nas Przyciski/Page_Dominika Nawrocka-Romanik - Aptekarska_aaad20/a_Wszystkie artykuy Dominiki Nawrockiej-Romanik""))",Edge Chromium 88,,,2021-01-28 17:29:54,2021-01-28 17:29:57,"3,022s",PASSED
waitForPageLoad(3),Edge Chromium 88,,,2021-01-28 17:29:57,2021-01-28 17:29:57,"0,022s",PASSED
getUrl(),Edge Chromium 88,,,2021-01-28 17:29:57,2021-01-28 17:29:57,"0,021s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/category/artykuly/dominika-nawrocka-romanik/"")",Edge Chromium 88,,,2021-01-28 17:29:57,2021-01-28 17:29:57,"0,022s",PASSED
