Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Strona Główna,Edge Chromium 88,,,2021-01-29 17:50:34,2021-01-29 17:52:20,"1m - 45,594s",FAILED
,,,,,,,
Test Cases/Strona Główna/Test Nawigacji,Edge Chromium 88,,,2021-01-29 17:50:37,2021-01-29 17:51:03,"26,601s",PASSED
"openBrowser("""")",Edge Chromium 88,,,2021-01-29 17:50:38,2021-01-29 17:50:41,"3,288s",PASSED
maximizeWindow(),Edge Chromium 88,,,2021-01-29 17:50:41,2021-01-29 17:50:42,"0,192s",PASSED
"navigateToUrl(""https://www.aptekarska.pl/"")",Edge Chromium 88,,,2021-01-29 17:50:42,2021-01-29 17:50:46,"4,931s",PASSED
"click(findTestObject(""Object Repository/Strona Główna Nawigacja/Page_Aptekarska Szkoa Zarzdzania Szkolenia _8ea30e/button_Nie zgadzam si""))",Edge Chromium 88,,,2021-01-29 17:50:46,2021-01-29 17:50:47,"0,640s",PASSED
"click(findTestObject(""Object Repository/Strona Główna Nawigacja/Page_Aptekarska Szkoa Zarzdzania Szkolenia _8ea30e/span_Aktualnoci""))",Edge Chromium 88,,,2021-01-29 17:50:47,2021-01-29 17:50:50,"3,257s",PASSED
getUrl(),Edge Chromium 88,,,2021-01-29 17:50:50,2021-01-29 17:50:51,"0,135s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/aktualnosci/"")",Edge Chromium 88,,,2021-01-29 17:50:51,2021-01-29 17:50:51,"0,146s",PASSED
"click(findTestObject(""Object Repository/Strona Główna Nawigacja/Page_Aktualnoci - Aptekarska Szkoa Zarzdzania/span_Artykuy""))",Edge Chromium 88,,,2021-01-29 17:50:51,2021-01-29 17:50:53,"2,752s",PASSED
getUrl(),Edge Chromium 88,,,2021-01-29 17:50:53,2021-01-29 17:50:54,"0,129s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/artykuly/"")",Edge Chromium 88,,,2021-01-29 17:50:54,2021-01-29 17:50:54,"0,133s",PASSED
"click(findTestObject(""Object Repository/Strona Główna Nawigacja/Page_Artykuy - Aptekarska Szkoa Zarzdzania/span_O nas""))",Edge Chromium 88,,,2021-01-29 17:50:54,2021-01-29 17:50:56,"2,645s",PASSED
getUrl(),Edge Chromium 88,,,2021-01-29 17:50:56,2021-01-29 17:50:56,"0,091s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/o-nas/"")",Edge Chromium 88,,,2021-01-29 17:50:56,2021-01-29 17:50:56,"0,023s",PASSED
"click(findTestObject(""Object Repository/Strona Główna Nawigacja/Page_O nas - Aptekarska Szkoa Zarzdzania/span_Kontakt""))",Edge Chromium 88,,,2021-01-29 17:50:56,2021-01-29 17:51:00,"3,112s",PASSED
getUrl(),Edge Chromium 88,,,2021-01-29 17:51:00,2021-01-29 17:51:00,"0,039s",PASSED
