Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Kontakt,Chrome 88.0.4324.104,,,2021-01-28 17:57:28,2021-01-28 17:58:17,"48,926s",PASSED
,,,,,,,
Test Cases/Kontakt/Test Nawigacji - Podstrony Kontakt,Chrome 88.0.4324.104,,,2021-01-28 17:57:29,2021-01-28 17:58:06,"36,334s",PASSED
"openBrowser("""")",Chrome 88.0.4324.104,,,2021-01-28 17:57:30,2021-01-28 17:57:35,"4,756s",PASSED
maximizeWindow(),Chrome 88.0.4324.104,,,2021-01-28 17:57:35,2021-01-28 17:57:37,"2,157s",PASSED
"navigateToUrl(""https://www.aptekarska.pl/kontakt/"")",Chrome 88.0.4324.104,,,2021-01-28 17:57:37,2021-01-28 17:57:41,"4,049s",PASSED
"click(findTestObject(""Object Repository/Strona Główna Nawigacja/Page_Aptekarska Szkoa Zarzdzania Szkolenia _8ea30e/button_Nie zgadzam si""))",Chrome 88.0.4324.104,,,2021-01-28 17:57:41,2021-01-28 17:57:42,"0,682s",PASSED
"click(findTestObject(""Object Repository/Strona Główna Nawigacja/Page_Aptekarska Szkoa Zarzdzania Szkolenia _8ea30e/span_Aktualnoci""))",Chrome 88.0.4324.104,,,2021-01-28 17:57:42,2021-01-28 17:57:48,"5,977s",PASSED
getUrl(),Chrome 88.0.4324.104,,,2021-01-28 17:57:48,2021-01-28 17:57:48,"0,076s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/aktualnosci/"")",Chrome 88.0.4324.104,,,2021-01-28 17:57:48,2021-01-28 17:57:48,"0,067s",PASSED
"click(findTestObject(""Object Repository/Strona Główna Nawigacja/Page_Aktualnoci - Aptekarska Szkoa Zarzdzania/span_Artykuy""))",Chrome 88.0.4324.104,,,2021-01-28 17:57:48,2021-01-28 17:57:51,"2,994s",PASSED
getUrl(),Chrome 88.0.4324.104,,,2021-01-28 17:57:51,2021-01-28 17:57:51,"0,047s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/artykuly/"")",Chrome 88.0.4324.104,,,2021-01-28 17:57:51,2021-01-28 17:57:51,"0,074s",PASSED
"click(findTestObject(""Object Repository/Strona Główna Nawigacja/Page_Artykuy - Aptekarska Szkoa Zarzdzania/span_O nas""))",Chrome 88.0.4324.104,,,2021-01-28 17:57:51,2021-01-28 17:57:54,"3,186s",PASSED
getUrl(),Chrome 88.0.4324.104,,,2021-01-28 17:57:54,2021-01-28 17:57:54,"0,026s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/o-nas/"")",Chrome 88.0.4324.104,,,2021-01-28 17:57:54,2021-01-28 17:57:54,"0,031s",PASSED
"click(findTestObject(""SPY - NAWIGACJA STRONA GŁOWNA BUTTON/Page_Aktualnoci - Aptekarska Szkoa Zarzdzania/img_Szkolenia cige dla farmaceutw, farmacji, farmaceutyczne  Aptekarska.pl_preload-me""))",Chrome 88.0.4324.104,,,2021-01-28 17:57:54,2021-01-28 17:57:58,"3,934s",PASSED
getUrl(),Chrome 88.0.4324.104,,,2021-01-28 17:57:58,2021-01-28 17:57:58,"0,021s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/"")",Chrome 88.0.4324.104,,,2021-01-28 17:57:58,2021-01-28 17:57:58,"0,024s",PASSED
"click(findTestObject(""Object Repository/Strona Główna Nawigacja/Page_Aptekarska Szkoa Zarzdzania Szkolenia _8ea30e/span_Oferta""))",Chrome 88.0.4324.104,,,2021-01-28 17:57:58,2021-01-28 17:58:05,"6,693s",PASSED
getUrl(),Chrome 88.0.4324.104,,,2021-01-28 17:58:05,2021-01-28 17:58:05,"0,014s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/oferta/"")",Chrome 88.0.4324.104,,,2021-01-28 17:58:05,2021-01-28 17:58:05,"0,020s",PASSED
closeBrowser(),Chrome 88.0.4324.104,,,2021-01-28 17:58:05,2021-01-28 17:58:06,"0,758s",PASSED
,,,,,,,
Test Cases/Kontakt/Test Przewijania Strony - Podstrony Kontakt,Chrome 88.0.4324.104,,,2021-01-28 17:58:06,2021-01-28 17:58:16,"10,463s",PASSED
"openBrowser("""")",Chrome 88.0.4324.104,,,2021-01-28 17:58:06,2021-01-28 17:58:09,"3,283s",PASSED
