Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/Podstrona Aktualności Przyciski/Page_Aktualnoci - Aptekarska Szkoa Zarzdzania/span_Sortuj po dacie_filter-switch-toggle""))",Firefox 84.0,,,2021-01-28 17:44:37,2021-01-28 17:44:37,"0,581s",PASSED
"click(findTestObject(""Object Repository/Podstrona Aktualności Przyciski/Page_Aktualnoci - Aptekarska Szkoa Zarzdzania/span_Malejco_filter-switch-toggle""))",Firefox 84.0,,,2021-01-28 17:44:37,2021-01-28 17:44:38,"0,577s",PASSED
"click(findTestObject(""Object Repository/Podstrona Aktualności Przyciski/Page_Aktualnoci - Aptekarska Szkoa Zarzdzania/span_Malejco_filter-switch-toggle_1""))",Firefox 84.0,,,2021-01-28 17:44:38,2021-01-28 17:44:38,"0,622s",PASSED
"click(findTestObject(""Object Repository/Podstrona Aktualności Przyciski/Page_Aktualnoci - Aptekarska Szkoa Zarzdzania/a_Rosnco_post-thumbnail-rollover""))",Firefox 84.0,,,2021-01-28 17:44:38,2021-01-28 17:44:41,"2,270s",PASSED
getUrl(),Firefox 84.0,,,2021-01-28 17:44:41,2021-01-28 17:44:41,"0,079s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/2021/01/25/webinar-nt-recept/"")",Firefox 84.0,,,2021-01-28 17:44:41,2021-01-28 17:44:41,"0,021s",PASSED
"click(findTestObject(""Object Repository/Podstrona Aktualności Przyciski/Page_WEBINAR nt. recept - Aptekarska Szkoa _d7070e/span_Aktualnoci""))",Firefox 84.0,,,2021-01-28 17:44:41,2021-01-28 17:44:44,"3,635s",PASSED
getUrl(),Firefox 84.0,,,2021-01-28 17:44:44,2021-01-28 17:44:44,"0,032s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/aktualnosci/"")",Firefox 84.0,,,2021-01-28 17:44:44,2021-01-28 17:44:45,"0,074s",FAILED
,,,,,,,
