Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Strona Główna,Edge Chromium 88,,,2021-01-28 17:24:07,2021-01-28 17:25:58,"1m - 51,542s",PASSED
,,,,,,,
Test Cases/Strona Główna/Test Nawigacji,Edge Chromium 88,,,2021-01-28 17:24:09,2021-01-28 17:24:42,"32,760s",PASSED
"openBrowser("""")",Edge Chromium 88,,,2021-01-28 17:24:10,2021-01-28 17:24:13,"3,602s",PASSED
maximizeWindow(),Edge Chromium 88,,,2021-01-28 17:24:13,2021-01-28 17:24:13,"0,172s",PASSED
"navigateToUrl(""https://www.aptekarska.pl/"")",Edge Chromium 88,,,2021-01-28 17:24:13,2021-01-28 17:24:19,"5,703s",PASSED
"click(findTestObject(""Object Repository/Strona Główna Nawigacja/Page_Aptekarska Szkoa Zarzdzania Szkolenia _8ea30e/button_Nie zgadzam si""))",Edge Chromium 88,,,2021-01-28 17:24:19,2021-01-28 17:24:20,"0,557s",PASSED
"click(findTestObject(""Object Repository/Strona Główna Nawigacja/Page_Aptekarska Szkoa Zarzdzania Szkolenia _8ea30e/span_Aktualnoci""))",Edge Chromium 88,,,2021-01-28 17:24:20,2021-01-28 17:24:24,"3,888s",PASSED
getUrl(),Edge Chromium 88,,,2021-01-28 17:24:24,2021-01-28 17:24:24,"0,127s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/aktualnosci/"")",Edge Chromium 88,,,2021-01-28 17:24:24,2021-01-28 17:24:24,"0,076s",PASSED
"click(findTestObject(""Object Repository/Strona Główna Nawigacja/Page_Aktualnoci - Aptekarska Szkoa Zarzdzania/span_Artykuy""))",Edge Chromium 88,,,2021-01-28 17:24:24,2021-01-28 17:24:27,"2,801s",PASSED
getUrl(),Edge Chromium 88,,,2021-01-28 17:24:27,2021-01-28 17:24:27,"0,050s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/artykuly/"")",Edge Chromium 88,,,2021-01-28 17:24:27,2021-01-28 17:24:27,"0,238s",PASSED
"click(findTestObject(""Object Repository/Strona Główna Nawigacja/Page_Artykuy - Aptekarska Szkoa Zarzdzania/span_O nas""))",Edge Chromium 88,,,2021-01-28 17:24:27,2021-01-28 17:24:31,"3,900s",PASSED
getUrl(),Edge Chromium 88,,,2021-01-28 17:24:31,2021-01-28 17:24:31,"0,080s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/o-nas/"")",Edge Chromium 88,,,2021-01-28 17:24:31,2021-01-28 17:24:31,"0,056s",PASSED
"click(findTestObject(""Object Repository/Strona Główna Nawigacja/Page_O nas - Aptekarska Szkoa Zarzdzania/span_Kontakt""))",Edge Chromium 88,,,2021-01-28 17:24:31,2021-01-28 17:24:35,"3,577s",PASSED
getUrl(),Edge Chromium 88,,,2021-01-28 17:24:35,2021-01-28 17:24:35,"0,026s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/kontakt/"")",Edge Chromium 88,,,2021-01-28 17:24:35,2021-01-28 17:24:35,"0,029s",PASSED
"click(findTestObject(""Object Repository/Strona Główna Nawigacja/Page_Aptekarska Szkoa Zarzdzania Szkolenia _8ea30e/span_Oferta""))",Edge Chromium 88,,,2021-01-28 17:24:35,2021-01-28 17:24:41,"6,059s",PASSED
getUrl(),Edge Chromium 88,,,2021-01-28 17:24:41,2021-01-28 17:24:41,"0,018s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/oferta/"")",Edge Chromium 88,,,2021-01-28 17:24:41,2021-01-28 17:24:41,"0,022s",PASSED
closeBrowser(),Edge Chromium 88,,,2021-01-28 17:24:41,2021-01-28 17:24:42,"0,926s",PASSED
,,,,,,,
Test Cases/Strona Główna/Test Przewijania Strony,Edge Chromium 88,,,2021-01-28 17:24:42,2021-01-28 17:24:50,"8,365s",PASSED
"openBrowser("""")",Edge Chromium 88,,,2021-01-28 17:24:42,2021-01-28 17:24:43,"1,428s",PASSED
"navigateToUrl(""https://www.aptekarska.pl/"")",Edge Chromium 88,,,2021-01-28 17:24:43,2021-01-28 17:24:48,"4,903s",PASSED
"click(findTestObject(""Object Repository/Strona Główna Przewijanie/Page_Aptekarska Szkoa Zarzdzania Szkolenia _8ea30e/button_Akceptuj wszystko""))",Edge Chromium 88,,,2021-01-28 17:24:48,2021-01-28 17:24:49,"0,450s",PASSED
