Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/2021/01/21/aktualnosci-webinar-21012021/"")",Firefox 84.0,,,2021-01-29 17:37:39,2021-01-29 17:37:39,"0,030s",PASSED
back(),Firefox 84.0,,,2021-01-29 17:37:39,2021-01-29 17:37:40,"0,407s",PASSED
getUrl(),Firefox 84.0,,,2021-01-29 17:37:40,2021-01-29 17:37:40,"0,111s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/aktualnosci/"")",Firefox 84.0,,,2021-01-29 17:37:40,2021-01-29 17:37:40,"0,025s",PASSED
"click(findTestObject(""Object Repository/Podstrona Aktualności Przyciski/Page_Aktualnoci - Aptekarska Szkoa Zarzdzania/a_Czytaj Wicej_1_2""))",Firefox 84.0,,,2021-01-29 17:37:40,2021-01-29 17:37:43,"2,992s",PASSED
getUrl(),Firefox 84.0,,,2021-01-29 17:37:43,2021-01-29 17:37:43,"0,072s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/2021/01/21/aktualnosci-webinar-21012021/"")",Firefox 84.0,,,2021-01-29 17:37:43,2021-01-29 17:37:43,"0,019s",PASSED
back(),Firefox 84.0,,,2021-01-29 17:37:43,2021-01-29 17:37:43,"0,353s",PASSED
getUrl(),Firefox 84.0,,,2021-01-29 17:37:43,2021-01-29 17:37:43,"0,173s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/aktualnosci/"")",Firefox 84.0,,,2021-01-29 17:37:43,2021-01-29 17:37:44,"0,046s",PASSED
"click(findTestObject(""Object Repository/Podstrona Aktualności Przyciski/Page_Aktualnoci - Aptekarska Szkoa Zarzdzania/a_Czytaj Wicej_post-thumbnail-rollover layz_84d020""))",Firefox 84.0,,,2021-01-29 17:37:44,2021-01-29 17:37:47,"3,957s",PASSED
getUrl(),Firefox 84.0,,,2021-01-29 17:37:47,2021-01-29 17:37:47,"0,019s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/2020/12/28/zyczenia-swiateczne/"")",Firefox 84.0,,,2021-01-29 17:37:47,2021-01-29 17:37:48,"0,019s",PASSED
back(),Firefox 84.0,,,2021-01-29 17:37:48,2021-01-29 17:37:48,"0,414s",PASSED
getUrl(),Firefox 84.0,,,2021-01-29 17:37:48,2021-01-29 17:37:48,"0,117s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/aktualnosci/"")",Firefox 84.0,,,2021-01-29 17:37:48,2021-01-29 17:37:48,"0,097s",PASSED
"click(findTestObject(""Object Repository/Podstrona Aktualności Przyciski/Page_Aktualnoci - Aptekarska Szkoa Zarzdzania/a_yczenia witeczne""))",Firefox 84.0,,,2021-01-29 17:37:48,2021-01-29 17:37:51,"3,067s",PASSED
getUrl(),Firefox 84.0,,,2021-01-29 17:37:51,2021-01-29 17:37:51,"0,036s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/2020/12/28/zyczenia-swiateczne/"")",Firefox 84.0,,,2021-01-29 17:37:51,2021-01-29 17:37:51,"0,028s",PASSED
back(),Firefox 84.0,,,2021-01-29 17:37:51,2021-01-29 17:37:52,"0,466s",PASSED
getUrl(),Firefox 84.0,,,2021-01-29 17:37:52,2021-01-29 17:37:52,"0,143s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/aktualnosci/"")",Firefox 84.0,,,2021-01-29 17:37:52,2021-01-29 17:37:52,"0,031s",PASSED
"click(findTestObject(""Object Repository/Podstrona Aktualności Przyciski/Page_Aktualnoci - Aptekarska Szkoa Zarzdzania/a_Czytaj Wicej_1_2_3""))",Firefox 84.0,,,2021-01-29 17:37:52,2021-01-29 17:37:55,"2,910s",PASSED
getUrl(),Firefox 84.0,,,2021-01-29 17:37:55,2021-01-29 17:37:55,"0,039s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/2020/12/28/zyczenia-swiateczne/"")",Firefox 84.0,,,2021-01-29 17:37:55,2021-01-29 17:37:55,"0,016s",PASSED
back(),Firefox 84.0,,,2021-01-29 17:37:55,2021-01-29 17:37:55,"0,601s",PASSED
getUrl(),Firefox 84.0,,,2021-01-29 17:37:55,2021-01-29 17:37:56,"0,157s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/aktualnosci/"")",Firefox 84.0,,,2021-01-29 17:37:56,2021-01-29 17:37:56,"0,062s",PASSED
closeBrowser(),Firefox 84.0,,,2021-01-29 17:37:56,2021-01-29 17:37:57,"1,263s",PASSED
