Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Strona Główna,Chrome 88.0.4324.104,,,2021-01-28 17:52:44,2021-01-28 17:54:55,"2m - 10,620s",PASSED
,,,,,,,
Test Cases/Strona Główna/Test Nawigacji,Chrome 88.0.4324.104,,,2021-01-28 17:52:46,2021-01-28 17:53:23,"37,400s",PASSED
"openBrowser("""")",Chrome 88.0.4324.104,,,2021-01-28 17:52:47,2021-01-28 17:52:52,"5,332s",PASSED
maximizeWindow(),Chrome 88.0.4324.104,,,2021-01-28 17:52:52,2021-01-28 17:52:54,"2,163s",PASSED
"navigateToUrl(""https://www.aptekarska.pl/"")",Chrome 88.0.4324.104,,,2021-01-28 17:52:54,2021-01-28 17:52:59,"4,728s",PASSED
"click(findTestObject(""Object Repository/Strona Główna Nawigacja/Page_Aptekarska Szkoa Zarzdzania Szkolenia _8ea30e/button_Nie zgadzam si""))",Chrome 88.0.4324.104,,,2021-01-28 17:52:59,2021-01-28 17:53:03,"3,811s",PASSED
"click(findTestObject(""Object Repository/Strona Główna Nawigacja/Page_Aptekarska Szkoa Zarzdzania Szkolenia _8ea30e/span_Aktualnoci""))",Chrome 88.0.4324.104,,,2021-01-28 17:53:03,2021-01-28 17:53:09,"6,284s",PASSED
getUrl(),Chrome 88.0.4324.104,,,2021-01-28 17:53:09,2021-01-28 17:53:09,"0,056s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/aktualnosci/"")",Chrome 88.0.4324.104,,,2021-01-28 17:53:09,2021-01-28 17:53:09,"0,058s",PASSED
"click(findTestObject(""Object Repository/Strona Główna Nawigacja/Page_Aktualnoci - Aptekarska Szkoa Zarzdzania/span_Artykuy""))",Chrome 88.0.4324.104,,,2021-01-28 17:53:09,2021-01-28 17:53:13,"3,380s",PASSED
getUrl(),Chrome 88.0.4324.104,,,2021-01-28 17:53:13,2021-01-28 17:53:13,"0,033s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/artykuly/"")",Chrome 88.0.4324.104,,,2021-01-28 17:53:13,2021-01-28 17:53:13,"0,056s",PASSED
"click(findTestObject(""Object Repository/Strona Główna Nawigacja/Page_Artykuy - Aptekarska Szkoa Zarzdzania/span_O nas""))",Chrome 88.0.4324.104,,,2021-01-28 17:53:13,2021-01-28 17:53:16,"3,244s",PASSED
getUrl(),Chrome 88.0.4324.104,,,2021-01-28 17:53:16,2021-01-28 17:53:16,"0,055s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/o-nas/"")",Chrome 88.0.4324.104,,,2021-01-28 17:53:16,2021-01-28 17:53:16,"0,028s",PASSED
"click(findTestObject(""Object Repository/Strona Główna Nawigacja/Page_O nas - Aptekarska Szkoa Zarzdzania/span_Kontakt""))",Chrome 88.0.4324.104,,,2021-01-28 17:53:16,2021-01-28 17:53:19,"3,134s",PASSED
getUrl(),Chrome 88.0.4324.104,,,2021-01-28 17:53:19,2021-01-28 17:53:19,"0,032s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/kontakt/"")",Chrome 88.0.4324.104,,,2021-01-28 17:53:19,2021-01-28 17:53:19,"0,040s",PASSED
"click(findTestObject(""Object Repository/Strona Główna Nawigacja/Page_Aptekarska Szkoa Zarzdzania Szkolenia _8ea30e/span_Oferta""))",Chrome 88.0.4324.104,,,2021-01-28 17:53:19,2021-01-28 17:53:23,"3,370s",PASSED
getUrl(),Chrome 88.0.4324.104,,,2021-01-28 17:53:23,2021-01-28 17:53:23,"0,017s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/oferta/"")",Chrome 88.0.4324.104,,,2021-01-28 17:53:23,2021-01-28 17:53:23,"0,016s",PASSED
closeBrowser(),Chrome 88.0.4324.104,,,2021-01-28 17:53:23,2021-01-28 17:53:23,"0,843s",PASSED
,,,,,,,
Test Cases/Strona Główna/Test Przewijania Strony,Chrome 88.0.4324.104,,,2021-01-28 17:53:24,2021-01-28 17:53:38,"14,066s",PASSED
