Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Aktualności,Edge Chromium 88,,,2021-01-28 17:26:03,2021-01-28 17:27:51,"1m - 47,955s",FAILED
,,,,,,,
Test Cases/Aktualności/Test Nawigacji - Podstrona Aktualności,Edge Chromium 88,,,2021-01-28 17:26:04,2021-01-28 17:26:32,"27,920s",PASSED
"openBrowser("""")",Edge Chromium 88,,,2021-01-28 17:26:05,2021-01-28 17:26:08,"2,610s",PASSED
maximizeWindow(),Edge Chromium 88,,,2021-01-28 17:26:08,2021-01-28 17:26:08,"0,171s",PASSED
"navigateToUrl(""https://www.aptekarska.pl/aktualnosci/"")",Edge Chromium 88,,,2021-01-28 17:26:08,2021-01-28 17:26:13,"5,105s",PASSED
"click(findTestObject(""Object Repository/Strona Główna Nawigacja/Page_Aptekarska Szkoa Zarzdzania Szkolenia _8ea30e/button_Nie zgadzam si""))",Edge Chromium 88,,,2021-01-28 17:26:13,2021-01-28 17:26:13,"0,405s",PASSED
"click(findTestObject(""SPY - NAWIGACJA STRONA GŁOWNA BUTTON/Page_Aktualnoci - Aptekarska Szkoa Zarzdzania/img_Szkolenia cige dla farmaceutw, farmacji, farmaceutyczne  Aptekarska.pl_preload-me""))",Edge Chromium 88,,,2021-01-28 17:26:13,2021-01-28 17:26:19,"5,224s",PASSED
getUrl(),Edge Chromium 88,,,2021-01-28 17:26:19,2021-01-28 17:26:19,"0,068s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/"")",Edge Chromium 88,,,2021-01-28 17:26:19,2021-01-28 17:26:19,"0,088s",PASSED
"click(findTestObject(""Object Repository/Strona Główna Nawigacja/Page_Aktualnoci - Aptekarska Szkoa Zarzdzania/span_Artykuy""))",Edge Chromium 88,,,2021-01-28 17:26:19,2021-01-28 17:26:21,"2,474s",PASSED
getUrl(),Edge Chromium 88,,,2021-01-28 17:26:21,2021-01-28 17:26:21,"0,050s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/artykuly/"")",Edge Chromium 88,,,2021-01-28 17:26:21,2021-01-28 17:26:21,"0,045s",PASSED
"click(findTestObject(""Object Repository/Strona Główna Nawigacja/Page_Artykuy - Aptekarska Szkoa Zarzdzania/span_O nas""))",Edge Chromium 88,,,2021-01-28 17:26:21,2021-01-28 17:26:24,"2,999s",PASSED
getUrl(),Edge Chromium 88,,,2021-01-28 17:26:24,2021-01-28 17:26:24,"0,068s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/o-nas/"")",Edge Chromium 88,,,2021-01-28 17:26:24,2021-01-28 17:26:25,"0,050s",PASSED
"click(findTestObject(""Object Repository/Strona Główna Nawigacja/Page_O nas - Aptekarska Szkoa Zarzdzania/span_Kontakt""))",Edge Chromium 88,,,2021-01-28 17:26:25,2021-01-28 17:26:28,"3,199s",PASSED
getUrl(),Edge Chromium 88,,,2021-01-28 17:26:28,2021-01-28 17:26:28,"0,020s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/kontakt/"")",Edge Chromium 88,,,2021-01-28 17:26:28,2021-01-28 17:26:28,"0,022s",PASSED
"click(findTestObject(""Object Repository/Strona Główna Nawigacja/Page_Aptekarska Szkoa Zarzdzania Szkolenia _8ea30e/span_Oferta""))",Edge Chromium 88,,,2021-01-28 17:26:28,2021-01-28 17:26:32,"3,773s",PASSED
getUrl(),Edge Chromium 88,,,2021-01-28 17:26:32,2021-01-28 17:26:32,"0,037s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/oferta/"")",Edge Chromium 88,,,2021-01-28 17:26:32,2021-01-28 17:26:32,"0,017s",PASSED
closeBrowser(),Edge Chromium 88,,,2021-01-28 17:26:32,2021-01-28 17:26:32,"0,758s",PASSED
,,,,,,,
Test Cases/Aktualności/Test Przewijania Strony - Podstrona Aktualności,Edge Chromium 88,,,2021-01-28 17:26:32,2021-01-28 17:26:40,"7,735s",PASSED
"openBrowser("""")",Edge Chromium 88,,,2021-01-28 17:26:33,2021-01-28 17:26:34,"1,353s",PASSED
"navigateToUrl(""https://www.aptekarska.pl/aktualnosci/"")",Edge Chromium 88,,,2021-01-28 17:26:34,2021-01-28 17:26:39,"4,585s",PASSED
"click(findTestObject(""Object Repository/Strona Główna Przewijanie/Page_Aptekarska Szkoa Zarzdzania Szkolenia _8ea30e/button_Akceptuj wszystko""))",Edge Chromium 88,,,2021-01-28 17:26:39,2021-01-28 17:26:39,"0,255s",PASSED
"scrollToElement(findTestObject(""Spy - Podstrona Aktualności/Page_Aktualnoci - Aptekarska Szkoa Zarzdzania/div_Czytaj Wicej_wf-container-footer""), 0)",Edge Chromium 88,,,2021-01-28 17:26:39,2021-01-28 17:26:39,"0,171s",PASSED
"click(findTestObject(""Spy - Podstrona Aktualności/Page_Aktualnoci - Aptekarska Szkoa Zarzdzania/a_Do gry""))",Edge Chromium 88,,,2021-01-28 17:26:39,2021-01-28 17:26:39,"0,312s",PASSED
closeBrowser(),Edge Chromium 88,,,2021-01-28 17:26:39,2021-01-28 17:26:40,"0,699s",PASSED
,,,,,,,
Test Cases/Aktualności/Test Przycisków - Podstrona Aktualności - Back with link,Edge Chromium 88,,,2021-01-28 17:26:40,2021-01-28 17:26:57,"16,471s",FAILED
