Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Kontakt,Chrome 88.0.4324.104,,,2021-01-28 16:17:37,2021-01-28 16:18:29,"51,720s",PASSED
,,,,,,,
Test Cases/Kontakt/Test Nawigacji - Podstrony Kontakt,Chrome 88.0.4324.104,,,2021-01-28 16:17:39,2021-01-28 16:18:17,"37,751s",PASSED
"openBrowser("""")",Chrome 88.0.4324.104,,,2021-01-28 16:17:40,2021-01-28 16:17:46,"5,577s",PASSED
maximizeWindow(),Chrome 88.0.4324.104,,,2021-01-28 16:17:46,2021-01-28 16:17:48,"2,226s",PASSED
"navigateToUrl(""https://www.aptekarska.pl/kontakt/"")",Chrome 88.0.4324.104,,,2021-01-28 16:17:48,2021-01-28 16:17:53,"4,352s",PASSED
"click(findTestObject(""Object Repository/Strona Główna Nawigacja/Page_Aptekarska Szkoa Zarzdzania Szkolenia _8ea30e/button_Nie zgadzam si""))",Chrome 88.0.4324.104,,,2021-01-28 16:17:53,2021-01-28 16:17:53,"0,859s",PASSED
"click(findTestObject(""Object Repository/Strona Główna Nawigacja/Page_Aptekarska Szkoa Zarzdzania Szkolenia _8ea30e/span_Aktualnoci""))",Chrome 88.0.4324.104,,,2021-01-28 16:17:53,2021-01-28 16:17:58,"4,304s",PASSED
getUrl(),Chrome 88.0.4324.104,,,2021-01-28 16:17:58,2021-01-28 16:17:58,"0,111s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/aktualnosci/"")",Chrome 88.0.4324.104,,,2021-01-28 16:17:58,2021-01-28 16:17:58,"0,160s",PASSED
"click(findTestObject(""Object Repository/Strona Główna Nawigacja/Page_Aktualnoci - Aptekarska Szkoa Zarzdzania/span_Artykuy""))",Chrome 88.0.4324.104,,,2021-01-28 16:17:58,2021-01-28 16:18:02,"3,572s",PASSED
getUrl(),Chrome 88.0.4324.104,,,2021-01-28 16:18:02,2021-01-28 16:18:02,"0,070s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/artykuly/"")",Chrome 88.0.4324.104,,,2021-01-28 16:18:02,2021-01-28 16:18:02,"0,082s",PASSED
"click(findTestObject(""Object Repository/Strona Główna Nawigacja/Page_Artykuy - Aptekarska Szkoa Zarzdzania/span_O nas""))",Chrome 88.0.4324.104,,,2021-01-28 16:18:02,2021-01-28 16:18:05,"3,653s",PASSED
getUrl(),Chrome 88.0.4324.104,,,2021-01-28 16:18:05,2021-01-28 16:18:05,"0,047s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/o-nas/"")",Chrome 88.0.4324.104,,,2021-01-28 16:18:05,2021-01-28 16:18:06,"0,025s",PASSED
"click(findTestObject(""SPY - NAWIGACJA STRONA GŁOWNA BUTTON/Page_Aktualnoci - Aptekarska Szkoa Zarzdzania/img_Szkolenia cige dla farmaceutw, farmacji, farmaceutyczne  Aptekarska.pl_preload-me""))",Chrome 88.0.4324.104,,,2021-01-28 16:18:06,2021-01-28 16:18:10,"4,474s",PASSED
getUrl(),Chrome 88.0.4324.104,,,2021-01-28 16:18:10,2021-01-28 16:18:10,"0,038s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/"")",Chrome 88.0.4324.104,,,2021-01-28 16:18:10,2021-01-28 16:18:10,"0,029s",PASSED
"click(findTestObject(""Object Repository/Strona Główna Nawigacja/Page_Aptekarska Szkoa Zarzdzania Szkolenia _8ea30e/span_Oferta""))",Chrome 88.0.4324.104,,,2021-01-28 16:18:10,2021-01-28 16:18:16,"6,280s",PASSED
getUrl(),Chrome 88.0.4324.104,,,2021-01-28 16:18:16,2021-01-28 16:18:16,"0,017s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/oferta/"")",Chrome 88.0.4324.104,,,2021-01-28 16:18:16,2021-01-28 16:18:16,"0,021s",PASSED
closeBrowser(),Chrome 88.0.4324.104,,,2021-01-28 16:18:16,2021-01-28 16:18:17,"0,784s",PASSED
,,,,,,,
Test Cases/Kontakt/Test Przewijania Strony - Podstrony Kontakt,Chrome 88.0.4324.104,,,2021-01-28 16:18:17,2021-01-28 16:18:28,"11,182s",PASSED
"openBrowser("""")",Chrome 88.0.4324.104,,,2021-01-28 16:18:18,2021-01-28 16:18:21,"3,430s",PASSED
"navigateToUrl(""https://www.aptekarska.pl/kontakt/"")",Chrome 88.0.4324.104,,,2021-01-28 16:18:21,2021-01-28 16:18:26,"4,380s",PASSED
"click(findTestObject(""Object Repository/Strona Główna Przewijanie/Page_Aptekarska Szkoa Zarzdzania Szkolenia _8ea30e/button_Akceptuj wszystko""))",Chrome 88.0.4324.104,,,2021-01-28 16:18:26,2021-01-28 16:18:26,"0,561s",PASSED
"scrollToElement(findTestObject(""Object Repository/Strona Główna Przewijanie/Page_Aptekarska Szkoa Zarzdzania Szkolenia dla Farmacji/img_Uczestniczka webinaru_preload-me""), 0)",Chrome 88.0.4324.104,,,2021-01-28 16:18:26,2021-01-28 16:18:27,"0,999s",PASSED
"click(findTestObject(""Object Repository/Strona Główna Przewijanie/Page_Aptekarska Szkoa Zarzdzania Szkolenia _8ea30e/a_Do gry""))",Chrome 88.0.4324.104,,,2021-01-28 16:18:27,2021-01-28 16:18:28,"0,430s",PASSED
closeBrowser(),Chrome 88.0.4324.104,,,2021-01-28 16:18:28,2021-01-28 16:18:28,"0,837s",PASSED
,,,,,,,
Test Cases/Kontakt/Test Przycisków - Podstrona Kontakt,Chrome 88.0.4324.104,,,2021-01-28 16:18:28,2021-01-28 16:18:29,"0,524s",PASSED
return null,Chrome 88.0.4324.104,,,2021-01-28 16:18:29,2021-01-28 16:18:29,"0,000s",PASSED
